Start;Stop;;;;
10,275;10,3;76;191;56;165
10,2875;10,3125;73;178;61;148
10,3;10,325;75;164;65;155
10,3125;10,3375;71;173;61;157
10,325;10,35;71;177;68;156
10,3375;10,3625;61;158;77;156
10,35;10,375;50;151;76;162
10,3625;10,3875;59;149;68;177
10,375;10,4;72;155;68;176
10,3875;10,4125;63;162;60;158
10,4;10,425;50;165;46;159
10,4125;10,4375;44;161;47;159
10,425;10,45;49;144;53;152
10,4375;10,4625;70;139;58;147
10,45;10,475;82;160;75;160
10,4625;10,4875;75;164;82;172
10,475;10,5;77;157;79;171
10,4875;10,5125;79;160;70;173
10,5;10,525;76;165;61;167
10,5125;10,5375;81;173;73;169
10,525;10,55;72;164;71;171
10,5375;10,5625;64;147;73;172
10,55;10,575;83;152;69;164
10,5625;10,5875;74;156;52;158
10,575;10,6;66;161;63;176
10,5875;10,6125;76;168;79;185
10,6;10,625;64;162;77;174
10,6125;10,6375;62;158;78;167
10,625;10,65;72;162;67;168
10,6375;10,6625;77;172;69;175
10,65;10,675;66;167;73;167
10,6625;10,6875;65;153;80;162
10,675;10,7;73;149;80;172
10,6875;10,7125;77;156;63;173
10,7;10,725;74;164;58;175
10,7125;10,7375;69;159;53;177
10,725;10,75;67;163;65;177
10,7375;10,7625;76;177;83;170
10,75;10,775;83;169;87;168
10,7625;10,7875;72;172;86;176
10,775;10,8;54;141;61;133
10,7875;10,8125;51;104;49;111
10,8;10,825;71;140;78;151
10,8125;10,8375;96;151;99;153
10,825;10,85;107;139;109;146
10,8375;10,8625;118;145;112;144
10,85;10,875;111;138;102;136
10,8625;10,8875;102;134;99;140
10,875;10,9;105;141;95;140
10,8875;10,9125;103;140;101;136
10,9;10,925;98;136;101;131
10,9125;10,9375;94;133;96;129
10,925;10,95;90;137;89;135
10,9375;10,9625;73;130;79;132
10,95;10,975;60;121;68;106
10,9625;10,9875;78;125;66;92
10,975;11;91;131;71;98
10,9875;11,0125;72;131;64;107
11;11,025;72;139;63;125
11,0125;11,0375;84;145;64;116
11,025;11,05;79;140;65;123
11,0375;11,0625;67;151;70;141
11,05;11,075;66;157;72;140
11,0625;11,0875;68;151;74;146
11,075;11,1;55;130;63;123
11,0875;11,1125;49;122;51;89
11,1;11,125;54;110;52;77
11,1125;11,1375;63;98;55;80
11,125;11,15;71;115;68;107
11,1375;11,1625;80;130;71;119
11,15;11,175;75;110;63;103
11,1625;11,1875;70;107;78;105
11,175;11,2;75;121;85;116
11,1875;11,2125;70;117;78;113
11,2;11,225;78;113;81;113
11,2125;11,2375;87;113;87;123
11,225;11,25;84;122;85;127
11,2375;11,2625;68;123;80;135
11,25;11,275;69;128;76;139
11,2625;11,2875;75;138;80;145
11,275;11,3;70;139;76;152
11,2875;11,3125;69;150;73;143
11,3;11,325;67;150;82;135
11,3125;11,3375;66;146;71;136
11,325;11,35;63;140;59;145
11,3375;11,3625;57;125;69;147
11,35;11,375;63;130;77;165
11,3625;11,3875;75;148;75;164
11,375;11,4;65;143;69;140
11,3875;11,4125;58;143;62;145
11,4;11,425;65;136;61;129
11,4125;11,4375;63;121;71;134
11,425;11,45;74;122;79;148
11,4375;11,4625;79;119;69;129
11,45;11,475;71;114;65;117
11,4625;11,4875;72;119;70;123
11,475;11,5;74;141;68;146
11,4875;11,5125;73;146;75;150
11,5;11,525;67;147;78;142
11,5125;11,5375;75;141;65;146
11,525;11,55;90;140;72;160
11,5375;11,5625;81;145;74;153
11,55;11,575;71;133;62;144
11,5625;11,5875;76;140;72;160
11,575;11,6;82;152;80;159
11,5875;11,6125;83;146;81;158
11,6;11,625;78;152;73;157
11,6125;11,6375;75;152;60;152
11,625;11,65;88;144;65;153
11,6375;11,6625;91;159;84;153
11,65;11,675;69;165;78;156
11,6625;11,6875;60;165;63;164
11,675;11,7;72;159;82;150
11,6875;11,7125;73;137;71;147
11,7;11,725;71;144;53;159
11,7125;11,7375;74;159;69;144
11,725;11,75;66;153;62;135
