Start;Stop;;;;
10,275;10,3;31;133;41;141
10,2875;10,3125;33;136;46;136
10,3;10,325;31;138;35;133
10,3125;10,3375;30;128;34;130
10,325;10,35;34;125;38;127
10,3375;10,3625;49;139;46;130
10,35;10,375;51;142;52;133
10,3625;10,3875;41;133;45;120
10,375;10,4;37;140;37;124
10,3875;10,4125;47;147;45;139
10,4;10,425;50;142;46;146
10,4125;10,4375;47;153;45;149
10,425;10,45;50;151;51;137
10,4375;10,4625;50;136;48;136
10,45;10,475;43;138;39;137
10,4625;10,4875;39;154;41;134
10,475;10,5;47;155;47;136
10,4875;10,5125;48;147;47;141
10,5;10,525;54;152;50;148
10,5125;10,5375;71;156;56;142
10,525;10,55;73;156;59;135
10,5375;10,5625;60;149;58;137
10,55;10,575;55;142;65;151
10,5625;10,5875;49;152;61;156
10,575;10,6;41;151;53;152
10,5875;10,6125;51;134;55;140
10,6;10,625;60;135;58;136
10,6125;10,6375;53;142;55;140
10,625;10,65;54;150;52;138
10,6375;10,6625;54;154;48;150
10,65;10,675;50;151;59;156
10,6625;10,6875;62;148;82;154
10,675;10,7;62;157;69;161
10,6875;10,7125;56;158;52;153
10,7;10,725;66;159;59;145
10,7125;10,7375;64;165;60;146
10,725;10,75;63;154;57;145
10,7375;10,7625;81;149;61;146
10,75;10,775;77;156;70;155
10,7625;10,7875;57;157;69;168
10,775;10,8;44;155;62;161
10,7875;10,8125;43;151;63;147
10,8;10,825;44;119;60;123
10,8125;10,8375;35;81;47;84
10,825;10,85;40;66;38;61
10,8375;10,8625;42;67;46;61
10,85;10,875;40;69;47;64
10,8625;10,8875;45;68;47;60
10,875;10,9;42;71;47;57
10,8875;10,9125;41;73;41;58
10,9;10,925;44;79;38;63
10,9125;10,9375;41;79;37;61
10,925;10,95;43;74;37;58
10,9375;10,9625;45;72;38;62
10,95;10,975;40;73;42;64
10,9625;10,9875;41;73;45;65
10,975;11;44;79;46;61
10,9875;11,0125;42;83;46;61
11;11,025;40;76;48;58
11,0125;11,0375;43;78;49;60
11,025;11,05;48;75;48;67
11,0375;11,0625;47;68;49;64
11,05;11,075;46;76;47;62
11,0625;11,0875;46;84;44;57
11,075;11,1;46;79;44;61
11,0875;11,1125;45;74;45;70
11,1;11,125;37;87;40;69
11,1125;11,1375;36;97;36;71
11,125;11,15;34;89;36;73
11,1375;11,1625;44;94;40;79
11,15;11,175;46;103;39;84
11,1625;11,1875;38;99;42;81
11,175;11,2;33;92;41;86
11,1875;11,2125;34;83;44;92
11,2;11,225;42;100;50;112
11,2125;11,2375;48;109;44;115
11,225;11,25;44;91;38;107
11,2375;11,2625;37;88;37;108
11,25;11,275;37;92;38;91
11,2625;11,2875;38;98;40;92
11,275;11,3;44;104;40;90
11,2875;11,3125;44;98;38;82
11,3;11,325;39;98;41;86
11,3125;11,3375;40;102;36;106
11,325;11,35;46;95;36;103
11,3375;11,3625;44;87;46;87
11,35;11,375;41;84;47;87
11,3625;11,3875;39;95;45;93
11,375;11,4;44;101;46;91
11,3875;11,4125;42;100;44;79
11,4;11,425;36;95;47;84
11,4125;11,4375;40;98;44;89
11,425;11,45;47;110;38;84
11,4375;11,4625;48;104;43;81
11,45;11,475;38;102;47;82
11,4625;11,4875;36;107;47;87
11,475;11,5;40;103;43;81
11,4875;11,5125;42;104;46;76
11,5;11,525;36;99;44;70
11,5125;11,5375;36;97;38;75
11,525;11,55;41;104;41;90
11,5375;11,5625;38;104;48;93
11,55;11,575;42;111;44;99
11,5625;11,5875;40;118;42;112
11,575;11,6;35;93;43;100
11,5875;11,6125;35;78;37;94
11,6;11,625;32;80;35;91
11,6125;11,6375;38;83;32;84
11,625;11,65;41;89;32;96
11,6375;11,6625;35;96;41;100
11,65;11,675;32;89;53;110
11,6625;11,6875;32;86;46;116
11,675;11,7;33;98;40;96
11,6875;11,7125;31;94;48;94
11,7;11,725;30;98;44;95
11,7125;11,7375;35;99;45;97
11,725;11,75;39;99;50;111
11,7375;11,7625;36;97;41;114
11,75;11,775;45;94;37;105
11,7625;11,7875;42;91;46;113
11,775;11,8;36;90;52;110
11,7875;11,8125;39;88;45;98
11,8;11,825;37;86;43;95
11,8125;11,8375;40;83;48;101
11,825;11,85;42;95;47;106
11,8375;11,8625;39;102;43;99
11,85;11,875;38;99;47;100
11,8625;11,8875;46;105;50;105
11,875;11,9;41;98;46;107
11,8875;11,9125;35;102;45;115
11,9;11,925;42;99;46;114
11,9125;11,9375;42;97;50;113
11,925;11,95;40;103;47;113
11,9375;11,9625;38;112;35;123
11,95;11,975;46;119;42;115
11,9625;11,9875;55;117;46;98
11,975;12;58;120;55;122
11,9875;12,0125;51;108;54;124
12;12,025;42;110;43;113
12,0125;12,0375;48;125;52;123
12,025;12,05;56;133;58;123
12,0375;12,0625;48;126;52;118
12,05;12,075;40;118;47;112
12,0625;12,0875;52;119;52;111
12,075;12,1;67;115;51;103
12,0875;12,1125;59;124;51;102
12,1;12,125;48;129;44;115
12,1125;12,1375;45;120;43;106
12,125;12,15;54;133;46;103
12,1375;12,1625;60;137;42;111
12,15;12,175;54;115;52;101
12,1625;12,1875;45;113;57;93
12,175;12,2;48;123;55;96
12,1875;12,2125;55;130;50;99
12,2;12,225;56;137;52;109
12,2125;12,2375;51;132;60;115
12,225;12,25;44;125;60;116
12,2375;12,2625;54;127;60;115
12,25;12,275;48;125;52;122
12,2625;12,2875;43;132;54;142
12,275;12,3;47;132;49;135
12,2875;12,3125;50;134;44;130
12,3;12,325;52;130;50;136
12,3125;12,3375;55;128;55;132
12,325;12,35;46;147;55;132
12,3375;12,3625;59;155;62;133
12,35;12,375;67;142;69;144
12,3625;12,3875;53;133;63;147
12,375;12,4;59;132;64;126
12,3875;12,4125;60;132;65;116
12,4;12,425;54;126;62;121
12,4125;12,4375;65;128;68;123
12,425;12,45;66;136;68;126
12,4375;12,4625;55;136;65;124
12,45;12,475;62;134;67;120
12,4625;12,4875;58;130;63;121
12,475;12,5;53;121;63;125
12,4875;12,5125;58;123;62;123
12,5;12,525;54;131;61;120
12,5125;12,5375;41;132;53;118
12,525;12,55;46;142;60;129
12,5375;12,5625;66;154;80;147
12,55;12,575;66;153;82;148
12,5625;12,5875;68;150;72;151
12,575;12,6;62;146;60;145
12,5875;12,6125;53;133;61;123
12,6;12,625;58;134;59;118
12,6125;12,6375;56;140;52;117
12,625;12,65;53;131;45;124
12,6375;12,6625;52;140;45;121
12,65;12,675;58;141;52;114
12,6625;12,6875;57;142;51;126
12,675;12,7;50;155;46;140
12,6875;12,7125;44;142;42;143
12,7;12,725;59;136;47;144
12,7125;12,7375;68;147;56;140
12,725;12,75;47;144;54;143
12,7375;12,7625;34;132;47;138
12,75;12,775;45;132;46;126
12,7625;12,7875;61;144;46;125
12,775;12,8;56;133;44;112
12,7875;12,8125;43;136;41;116
12,8;12,825;43;146;44;125
12,8125;12,8375;50;146;54;124
12,825;12,85;55;146;47;130
12,8375;12,8625;46;131;48;136
12,85;12,875;36;137;52;135
12,8625;12,8875;50;151;56;135
12,875;12,9;56;144;57;140
12,8875;12,9125;46;140;58;142
12,9;12,925;40;134;55;135
12,9125;12,9375;44;140;47;133
12,925;12,95;58;153;61;136
12,9375;12,9625;59;142;62;151
12,95;12,975;40;131;53;156
12,9625;12,9875;32;133;50;140
12,975;13;41;140;52;126
12,9875;13,0125;54;150;57;126
13;13,025;45;149;49;124
13,0125;13,0375;34;138;42;135
13,025;13,05;37;133;45;138
13,0375;13,0625;39;125;41;102
13,05;13,075;42;113;38;95
13,0625;13,0875;44;111;37;106
13,075;13,1;44;105;39;105
13,0875;13,1125;37;108;45;107
13,1;13,125;33;117;47;104
13,1125;13,1375;34;113;47;102
13,125;13,15;38;110;46;104
13,1375;13,1625;36;115;48;109
13,15;13,175;30;116;42;123
13,1625;13,1875;34;116;40;123
13,175;13,2;40;121;46;115
13,1875;13,2125;32;129;42;99
13,2;13,225;29;120;37;92
13,2125;13,2375;29;118;39;111
13,225;13,25;30;129;47;117
13,2375;13,2625;36;121;47;110
13,25;13,275;32;114;47;116
13,2625;13,2875;38;117;49;116
13,275;13,3;40;117;46;117
13,2875;13,3125;40;127;46;127
13,3;13,325;46;133;44;119
13,3125;13,3375;36;132;42;113
13,325;13,35;30;126;36;124
13,3375;13,3625;38;124;38;123
13,35;13,375;36;121;42;117
13,3625;13,3875;38;132;46;128
13,375;13,4;46;135;54;127
13,3875;13,4125;39;127;53;115
13,4;13,425;37;123;47;108
13,4125;13,4375;33;103;38;105
13,425;13,45;32;104;42;114
13,4375;13,4625;30;120;44;125
13,45;13,475;26;126;38;126
13,4625;13,4875;30;115;38;115
13,475;13,5;36;109;43;117
13,4875;13,5125;35;120;43;132
13,5;13,525;31;112;38;134
13,5125;13,5375;32;112;38;123
13,525;13,55;36;127;42;112
13,5375;13,5625;36;132;50;127
13,55;13,575;32;132;47;138
13,5625;13,5875;35;131;43;130
13,575;13,6;30;136;52;136
13,5875;13,6125;38;135;56;144
13,6;13,625;46;128;52;134
13,6125;13,6375;41;122;50;127
13,625;13,65;43;134;44;135
13,6375;13,6625;42;142;57;148
13,65;13,675;40;136;68;148
13,6625;13,6875;44;125;69;130
13,675;13,7;48;133;62;125
13,6875;13,7125;52;135;51;130
13,7;13,725;54;131;56;136
13,7125;13,7375;42;131;63;139
13,725;13,75;42;123;68;133
13,7375;13,7625;47;122;62;126
13,75;13,775;45;129;51;132
13,7625;13,7875;46;128;60;138
13,775;13,8;44;123;70;131
13,7875;13,8125;54;128;64;125
13,8;13,825;54;125;68;134
13,8125;13,8375;44;125;62;130
13,825;13,85;35;107;37;104
13,8375;13,8625;25;79;25;85
13,85;13,875;26;79;23;79
13,8625;13,8875;24;72;19;66
13,875;13,9;23;61;18;61
13,8875;13,9125;24;62;18;63
13,9;13,925;25;73;22;67
13,9125;13,9375;28;80;22;68
13,925;13,95;31;73;26;63
13,9375;13,9625;34;79;30;75
13,95;13,975;34;90;24;86
13,9625;13,9875;36;84;28;84
13,975;14;37;77;32;79
13,9875;14,0125;34;85;30;81
14;14,025;38;93;38;89
14,0125;14,0375;41;87;37;91
14,025;14,05;38;87;30;97
14,0375;14,0625;40;86;36;90
14,05;14,075;43;86;40;82
14,0625;14,0875;42;87;39;85
14,075;14,1;40;83;44;83
14,0875;14,1125;44;96;49;93
14,1;14,125;48;96;44;101
14,1125;14,1375;46;79;42;93
14,125;14,15;50;93;42;109
14,1375;14,1625;94;178;81;186
14,15;14,175;121;234;99;239
14,1625;14,1875;89;210;72;193
14,175;14,2;78;196;72;167
14,1875;14,2125;79;206;73;169
14,2;14,225;74;193;60;156
14,2125;14,2375;68;171;56;152
14,225;14,25;76;181;60;142
14,2375;14,2625;82;164;63;122
14,25;14,275;68;151;67;112
14,2625;14,2875;68;140;65;112
14,275;14,3;64;134;52;123
14,2875;14,3125;48;138;48;118
14,3;14,325;53;148;53;109
14,3125;14,3375;57;142;47;113
14,325;14,35;46;109;38;115
14,3375;14,3625;40;106;38;103
14,35;14,375;34;103;38;93
14,3625;14,3875;34;96;41;95
14,375;14,4;30;101;42;96
14,3875;14,4125;39;95;45;87
14,4;14,425;43;88;42;87
14,4125;14,4375;41;98;39;104
14,425;14,45;50;99;42;109
14,4375;14,4625;51;96;45;97
14,45;14,475;50;104;48;99
14,4625;14,4875;43;113;47;117
14,475;14,5;48;108;50;114
14,4875;14,5125;50;90;50;90
14,5;14,525;43;99;47;92
14,5125;14,5375;44;107;48;106
14,525;14,55;48;97;54;102
14,5375;14,5625;49;107;56;113
14,55;14,575;57;119;52;120
14,5625;14,5875;51;127;54;114
14,575;14,6;44;124;57;117
14,5875;14,6125;47;113;63;113
14,6;14,625;49;116;68;110
14,6125;14,6375;46;118;62;115
14,625;14,65;42;103;59;111
14,6375;14,6625;40;97;50;105
14,65;14,675;40;98;47;101
14,6625;14,6875;52;102;58;104
14,675;14,7;59;102;65;110
14,6875;14,7125;54;107;57;115
14,7;14,725;55;121;57;121
14,7125;14,7375;56;114;61;113
14,725;14,75;57;106;52;104
14,7375;14,7625;53;98;48;93
14,75;14,775;52;85;52;91
14,7625;14,7875;44;96;47;95
14,775;14,8;38;112;41;95
14,7875;14,8125;44;111;41;101
14,8;14,825;45;112;48;104
14,8125;14,8375;44;113;50;104
14,825;14,85;50;114;46;119
14,8375;14,8625;51;129;45;124
14,85;14,875;50;133;42;109
14,8625;14,8875;54;123;49;113
14,875;14,9;60;120;56;125
14,8875;14,9125;52;122;58;133
14,9;14,925;40;122;59;120
14,9125;14,9375;44;117;51;101
14,925;14,95;52;118;46;112
14,9375;14,9625;53;115;51;121
14,95;14,975;42;114;56;121
14,9625;14,9875;38;129;49;115
14,975;15;40;124;47;108
14,9875;15,0125;51;116;50;122
15;15,025;52;116;48;121
15,0125;15,0375;42;103;50;111
15,025;15,05;38;102;48;110
15,0375;15,0625;44;105;51;122
15,05;15,075;54;122;60;125
15,0625;15,0875;55;128;56;118
15,075;15,1;47;106;49;117
15,0875;15,1125;50;115;54;121
15,1;15,125;54;127;57;129
15,1125;15,1375;52;129;52;130
15,125;15,15;46;130;58;131
15,1375;15,1625;50;124;66;125
15,15;15,175;63;123;65;118
15,1625;15,1875;57;128;55;124
15,175;15,2;65;142;51;127
15,1875;15,2125;78;149;69;133
15,2;15,225;60;145;66;138
15,2125;15,2375;51;138;49;138
15,225;15,25;54;126;57;124
15,2375;15,2625;56;123;62;116
15,25;15,275;64;134;72;136
15,2625;15,2875;58;142;64;142
15,275;15,3;56;145;55;144
15,2875;15,3125;59;144;53;142
15,3;15,325;58;148;60;132
15,3125;15,3375;53;143;65;121
15,325;15,35;45;140;51;129
15,3375;15,3625;51;138;52;134
15,35;15,375;49;140;54;129
15,3625;15,3875;51;149;50;137
15,375;15,4;50;122;53;118
15,3875;15,4125;42;79;47;80
15,4;15,425;41;50;42;49
15,4125;15,4375;41;44;41;40
15,425;15,45;41;42;40;41
15,4375;15,4625;40;41;41;41
15,45;15,475;41;40;41;41
15,4625;15,4875;41;40;40;41
15,475;15,5;41;43;41;40
15,4875;15,5125;41;44;40;41
15,5;15,525;40;45;41;40
15,5125;15,5375;41;44;41;41
15,525;15,55;41;43;40;41
15,5375;15,5625;41;41;41;40
15,55;15,575;41;44;40;41
15,5625;15,5875;40;49;41;40
15,575;15,6;41;56;41;41
15,5875;15,6125;41;63;40;41
15,6;15,625;41;51;41;40
15,6125;15,6375;43;53;42;45
15,625;15,65;42;59;43;50
15,6375;15,6625;41;69;41;51
15,65;15,675;40;81;41;51
15,6625;15,6875;41;73;41;50
15,675;15,7;41;78;40;47
15,6875;15,7125;40;87;41;48
15,7;15,725;45;91;40;50
15,7125;15,7375;47;102;41;59
15,725;15,75;43;98;41;67
15,7375;15,7625;45;98;40;67
15,75;15,775;51;109;41;69
15,7625;15,7875;51;107;41;74
15,775;15,8;48;105;41;75
15,7875;15,8125;55;113;43;77
15,8;15,825;61;125;49;83
15,8125;15,8375;59;122;47;84
15,825;15,85;55;113;44;87
15,8375;15,8625;56;121;46;93
15,85;15,875;55;121;45;87
15,8625;15,8875;53;120;51;88
15,875;15,9;54;121;53;104
15,8875;15,9125;59;121;53;102
15,9;15,925;55;132;54;105
15,9125;15,9375;52;138;57;110
15,925;15,95;54;138;59;120
15,9375;15,9625;61;148;65;129
15,95;15,975;73;163;65;137
15,9625;15,9875;64;144;58;132
15,975;16;60;145;63;126
15,9875;16,0125;62;158;72;129
16;16,025;69;137;68;131
16,0125;16,0375;76;133;59;123
16,025;16,05;77;137;65;119
16,0375;16,0625;66;133;63;117
16,05;16,075;65;139;57;121
16,0625;16,0875;75;145;58;115
16,075;16,1;66;140;57;115
16,0875;16,1125;64;125;60;121
16,1;16,125;65;114;56;106
16,1125;16,1375;50;109;46;95
16,125;16,15;43;100;45;79
16,1375;16,1625;54;84;55;71
16,15;16,175;63;67;63;65
16,1625;16,1875;61;61;61;61
16,175;16,2;61;61;61;61
16,1875;16,2125;61;60;61;61
16,2;16,225;61;61;61;61
16,2125;16,2375;61;61;62;61
16,225;16,25;61;61;61;61
16,2375;16,2625;60;61;61;61
16,25;16,275;61;61;61;61
16,2625;16,2875;61;66;61;61
16,275;16,3;62;69;62;65
16,2875;16,3125;59;69;61;67
16,3;16,325;59;68;61;63
16,3125;16,3375;61;73;62;63
16,325;16,35;61;80;61;63
16,3375;16,3625;60;87;59;65
16,35;16,375;59;93;59;69
16,3625;16,3875;48;97;57;70
16,375;16,4;50;107;56;73
16,3875;16,4125;58;114;57;73
16,4;16,425;58;122;58;79
16,4125;16,4375;64;133;59;85
16,425;16,45;64;142;54;98
16,4375;16,4625;61;148;49;121
16,45;16,475;61;154;49;116
16,4625;16,4875;59;156;52;112
16,475;16,5;60;147;57;112
16,4875;16,5125;62;138;56;109
16,5;16,525;58;137;52;115
16,5125;16,5375;52;126;56;109
16,525;16,55;56;107;60;95
16,5375;16,5625;60;101;58;83
16,55;16,575;60;108;52;83
16,5625;16,5875;54;124;50;91
16,575;16,6;48;135;54;92
16,5875;16,6125;52;134;57;92
16,6;16,625;60;130;59;86
16,6125;16,6375;57;119;60;83
16,625;16,65;53;103;57;83
16,6375;16,6625;57;110;53;73
16,65;16,675;52;139;55;83
16,6625;16,6875;48;132;58;91
16,675;16,7;51;127;59;98
16,6875;16,7125;54;138;52;110
16,7;16,725;55;136;48;108
16,7125;16,7375;50;135;46;112
16,725;16,75;49;132;45;110
16,7375;16,7625;48;128;50;103
16,75;16,775;49;135;45;92
16,7625;16,7875;45;153;38;101
16,775;16,8;68;167;52;123
16,7875;16,8125;82;157;62;119
16,8;16,825;57;138;52;115
16,8125;16,8375;54;142;52;116
16,825;16,85;53;141;48;111
16,8375;16,8625;42;123;42;105
16,85;16,875;45;123;48;108
16,8625;16,8875;48;136;50;111
16,875;16,9;48;130;49;108
16,8875;16,9125;44;108;50;99
16,9;16,925;36;88;46;83
16,9125;16,9375;37;72;40;72
16,925;16,95;36;67;35;79
16,9375;16,9625;36;69;36;85
16,95;16,975;36;70;40;80
16,9625;16,9875;37;74;45;79
16,975;17;38;71;43;81
16,9875;17,0125;33;62;37;80
17;17,025;32;70;34;85
17,0125;17,0375;34;80;32;83
17,025;17,05;38;82;30;82
17,0375;17,0625;34;88;30;90
17,05;17,075;37;102;39;97
17,0625;17,0875;39;89;41;87
17,075;17,1;30;82;36;87
17,0875;17,1125;38;105;42;100
17,1;17,125;36;112;40;97
17,1125;17,1375;36;109;38;95
17,125;17,15;44;107;44;90
17,1375;17,1625;37;106;44;91
17,15;17,175;31;104;41;91
17,1625;17,1875;28;107;42;87
17,175;17,2;38;111;47;90
17,1875;17,2125;47;106;42;94
17,2;17,225;42;99;38;100
17,2125;17,2375;36;97;43;97
17,225;17,25;37;104;44;93
17,2375;17,2625;46;99;47;98
17,25;17,275;53;90;50;95
17,2625;17,2875;48;108;49;88
17,275;17,3;43;112;51;86
17,2875;17,3125;47;108;52;79
17,3;17,325;48;118;51;85
17,3125;17,3375;47;117;49;84
17,325;17,35;51;105;46;79
17,3375;17,3625;46;101;45;79
17,35;17,375;44;112;48;76
17,3625;17,3875;46;107;49;74
17,375;17,4;40;108;53;83
17,3875;17,4125;41;114;57;87
17,4;17,425;48;107;55;80
17,4125;17,4375;52;110;49;86
17,425;17,45;44;106;44;91
17,4375;17,4625;36;92;44;84
17,45;17,475;37;91;45;87
17,4625;17,4875;45;104;47;93
17,475;17,5;44;113;45;81
17,4875;17,5125;39;113;43;74
17,5;17,525;43;112;42;85
17,5125;17,5375;40;115;47;92
17,525;17,55;37;116;51;103
17,5375;17,5625;37;111;42;109
17,55;17,575;36;108;43;97
17,5625;17,5875;40;102;49;105
17,575;17,6;40;118;43;118
17,5875;17,6125;44;140;40;115
17,6;17,625;54;144;49;118
17,6125;17,6375;48;135;50;123
17,625;17,65;43;135;52;117
17,6375;17,6625;39;140;49;113
17,65;17,675;38;122;39;106
17,6625;17,6875;46;111;41;101
17,675;17,7;46;116;38;110
17,6875;17,7125;38;124;40;129
17,7;17,725;32;124;40;129
17,7125;17,7375;36;124;39;122
17,725;17,75;36;124;48;126
17,7375;17,7625;34;119;50;123
17,75;17,775;35;124;50;111
17,7625;17,7875;38;128;48;117
17,775;17,8;40;126;44;121
17,7875;17,8125;34;133;46;127
17,8;17,825;34;140;48;122
17,8125;17,8375;36;146;50;112
17,825;17,85;42;132;54;122
17,8375;17,8625;38;122;52;114
17,85;17,875;40;131;49;108
17,8625;17,8875;43;128;48;119
17,875;17,9;42;127;51;122
17,8875;17,9125;50;138;59;126
17,9;17,925;46;134;61;132
17,9125;17,9375;40;133;53;130
17,925;17,95;38;129;54;127
17,9375;17,9625;42;129;58;126
17,95;17,975;60;144;55;122
17,9625;17,9875;59;149;57;122
17,975;18;44;141;57;120
17,9875;18,0125;50;145;50;129
18;18,025;55;137;53;134
18,0125;18,0375;56;130;54;130
18,025;18,05;58;148;56;141
18,0375;18,0625;56;150;61;133
18,05;18,075;54;145;57;125
18,0625;18,0875;46;131;51;136
18,075;18,1;39;122;56;141
18,0875;18,1125;51;128;63;125
18,1;18,125;55;135;67;135
18,1125;18,1375;56;147;72;160
18,125;18,15;67;159;70;156
18,1375;18,1625;76;158;69;154
18,15;18,175;65;151;71;151
18,1625;18,1875;84;194;78;175
18,175;18,2;166;244;156;229
18,1875;18,2125;194;250;205;246
18,2;18,225;189;251;176;247
18,2125;18,2375;181;243;131;241
18,225;18,25;138;229;76;210
18,2375;18,2625;171;238;103;219
18,25;18,275;167;250;126;235
18,2625;18,2875;131;249;110;230
18,275;18,3;120;223;101;216
18,2875;18,3125;78;184;78;183
18,3;18,325;78;188;70;186
18,3125;18,3375;108;216;99;216
18,325;18,35;125;228;113;237
18,3375;18,3625;163;238;140;246
18,35;18,375;140;221;127;216
18,3625;18,3875;91;196;83;189
18,375;18,4;102;192;89;184
18,3875;18,4125;87;186;70;158
18,4;18,425;64;171;64;154
18,4125;18,4375;58;114;68;116
18,425;18,45;54;64;59;62
18,4375;18,4625;55;54;54;54
18,45;18,475;55;56;54;55
18,4625;18,4875;54;61;54;54
18,475;18,5;51;68;55;54
18,4875;18,5125;47;74;54;54
18,5;18,525;46;79;54;55
18,5125;18,5375;44;75;54;54
18,525;18,55;42;67;55;54
18,5375;18,5625;43;70;54;54
18,55;18,575;46;66;54;54
18,5625;18,5875;52;62;55;54
18,575;18,6;55;62;54;54
18,5875;18,6125;55;60;54;55
18,6;18,625;54;58;54;54
18,6125;18,6375;54;61;55;54
18,625;18,65;55;64;55;54
18,6375;18,6625;56;63;54;55
18,65;18,675;54;63;54;54
18,6625;18,6875;53;72;54;54
18,675;18,7;52;70;54;54
18,6875;18,7125;55;62;54;56
18,7;18,725;49;69;55;58
18,7125;18,7375;44;76;50;58
18,725;18,75;47;79;45;59
18,7375;18,7625;44;78;43;64
18,75;18,775;44;79;42;73
18,7625;18,7875;47;80;40;90
18,775;18,8;51;74;40;96
18,7875;18,8125;51;73;41;84
18,8;18,825;52;79;42;78
18,8125;18,8375;54;78;46;81
18,825;18,85;54;72;46;82
18,8375;18,8625;66;76;53;81
18,85;18,875;69;80;58;91
18,8625;18,8875;62;80;57;96
18,875;18,9;66;78;67;96
18,8875;18,9125;58;75;64;87
18,9;18,925;53;84;59;76
18,9125;18,9375;53;84;57;82
18,925;18,95;51;81;49;83
18,9375;18,9625;58;95;55;93
18,95;18,975;58;94;57;95
18,9625;18,9875;56;88;56;85
18,975;19;55;93;58;97
18,9875;19,0125;48;101;55;94
19;19,025;52;89;49;77
19,0125;19,0375;57;82;54;75
19,025;19,05;52;95;58;88
19,0375;19,0625;46;100;48;100
19,05;19,075;45;84;45;95
19,0625;19,0875;45;93;49;87
19,075;19,1;46;100;52;84
19,0875;19,1125;47;83;53;88
19,1;19,125;47;92;51;90
19,1125;19,1375;50;108;58;100
19,125;19,15;54;98;60;94
19,1375;19,1625;50;94;55;77
19,15;19,175;49;105;53;83
19,1625;19,1875;51;106;50;82
19,175;19,2;50;105;55;82
19,1875;19,2125;53;100;55;84
19,2;19,225;54;99;55;77
19,2125;19,2375;52;103;54;79
19,225;19,25;39;103;41;79
19,2375;19,2625;26;100;30;83
19,25;19,275;30;104;34;99
19,2625;19,2875;29;114;31;108
19,275;19,3;20;126;22;105
19,2875;19,3125;30;120;24;107
19,3;19,325;36;110;22;112
19,3125;19,3375;28;115;20;109
19,325;19,35;25;130;23;118
19,3375;19,3625;28;125;23;121
19,35;19,375;30;109;22;109
19,3625;19,3875;36;119;23;108
19,375;19,4;46;125;26;121
19,3875;19,4125;44;127;36;131
19,4;19,425;38;129;32;130
19,4125;19,4375;42;130;24;130
19,425;19,45;44;139;28;133
19,4375;19,4625;46;149;30;127
19,45;19,475;40;151;30;136
19,4625;19,4875;41;140;33;128
19,475;19,5;42;139;36;125
19,4875;19,5125;43;144;52;138
19,5;19,525;53;146;58;129
19,5125;19,5375;55;149;59;133
19,525;19,55;62;145;64;138
19,5375;19,5625;67;132;50;133
19,55;19,575;64;138;56;134
19,5625;19,5875;50;140;60;134
19,575;19,6;48;139;54;138
19,5875;19,6125;60;141;56;153
19,6;19,625;64;142;60;160
19,6125;19,6375;60;144;70;145
19,625;19,65;59;142;75;136
19,6375;19,6625;66;139;76;135
19,65;19,675;63;150;68;144
19,6625;19,6875;60;155;60;142
19,675;19,7;70;144;59;134
19,6875;19,7125;75;145;55;140
19,7;19,725;62;154;58;146
19,7125;19,7375;52;161;60;149
19,725;19,75;52;165;56;151
19,7375;19,7625;54;170;58;137
19,75;19,775;60;149;62;132
19,7625;19,7875;58;139;65;141
19,775;19,8;52;155;63;142
19,7875;19,8125;61;170;62;155
19,8;19,825;67;169;76;165
19,8125;19,8375;63;144;85;141
19,825;19,85;75;155;83;133
19,8375;19,8625;78;166;70;145
19,85;19,875;74;164;62;141
19,8625;19,8875;85;166;76;153
19,875;19,9;75;149;78;162
19,8875;19,9125;70;128;72;148
19,9;19,925;84;125;78;140
19,9125;19,9375;89;114;87;132
19,925;19,95;85;93;89;109
19,9375;19,9625;85;90;97;105
19,95;19,975;89;97;95;124
19,9625;19,9875;90;95;76;139
19,975;20;87;94;77;140
19,9875;20,0125;80;95;83;123
20;20,025;66;96;70;104
20,0125;20,0375;58;96;64;99
20,025;20,05;55;96;52;101
20,0375;20,0625;54;95;51;108
20,05;20,075;48;98;44;120
20,0625;20,0875;31;107;26;128
20,075;20,1;32;107;36;129
20,0875;20,1125;34;105;36;115
20,1;20,125;32;117;41;112
20,1125;20,1375;32;119;36;119
20,125;20,15;36;116;38;121
20,1375;20,1625;35;114;39;122
20,15;20,175;30;111;42;114
20,1625;20,1875;32;110;44;114
20,175;20,2;32;108;32;120
20,1875;20,2125;37;112;37;111
20,2;20,225;38;123;41;106
20,2125;20,2375;54;111;45;108
20,225;20,25;68;95;60;106
20,2375;20,2625;77;94;67;120
20,25;20,275;83;97;57;126
20,2625;20,2875;82;104;58;124
20,275;20,3;81;103;63;133
20,2875;20,3125;78;93;68;119
20,3;20,325;85;92;76;110
20,3125;20,3375;75;107;68;109
20,325;20,35;64;108;66;96
20,3375;20,3625;60;103;64;98
20,35;20,375;52;103;51;109
20,3625;20,3875;60;103;50;110
20,375;20,4;54;122;50;117
20,3875;20,4125;52;129;51;127
20,4;20,425;48;120;44;131
20,4125;20,4375;48;123;46;128
20,425;20,45;50;130;45;114
20,4375;20,4625;55;124;44;118
20,45;20,475;55;134;53;122
20,4625;20,4875;40;139;50;122
20,475;20,5;44;129;41;127
20,4875;20,5125;51;130;41;135
20,5;20,525;46;129;46;126
20,5125;20,5375;34;121;38;113
20,525;20,55;38;116;36;123
20,5375;20,5625;51;112;44;118
20,55;20,575;62;105;50;118
20,5625;20,5875;74;98;66;116
20,575;20,6;88;95;67;115
