Start;Stop;;;;
10,275;10,3;72;180;80;164
10,2875;10,3125;63;171;70;157
10,3;10,325;71;162;52;161
10,3125;10,3375;107;177;79;167
10,325;10,35;121;209;127;191
10,3375;10,3625;122;202;128;212
10,35;10,375;116;170;104;175
10,3625;10,3875;114;151;102;136
10,375;10,4;113;141;101;138
10,3875;10,4125;120;146;94;127
10,4;10,425;123;152;104;123
10,4125;10,4375;125;149;106;139
10,425;10,45;126;150;111;138
10,4375;10,4625;116;153;118;140
10,45;10,475;113;154;111;141
10,4625;10,4875;115;155;114;154
10,475;10,5;114;141;112;154
10,4875;10,5125;110;128;109;140
10,5;10,525;109;140;113;148
10,5125;10,5375;112;148;108;141
10,525;10,55;113;144;106;135
10,5375;10,5625;103;149;101;149
10,55;10,575;99;145;102;143
10,5625;10,5875;93;145;103;140
10,575;10,6;104;148;97;142
10,5875;10,6125;107;142;95;132
10,6;10,625;86;146;93;139
10,6125;10,6375;81;155;95;149
10,625;10,65;80;165;88;138
10,6375;10,6625;82;163;78;149
10,65;10,675;89;146;68;156
10,6625;10,6875;82;154;57;156
10,675;10,7;75;166;63;153
10,6875;10,7125;60;157;74;153
10,7;10,725;64;169;65;157
10,7125;10,7375;79;167;57;150
10,725;10,75;74;153;58;160
10,7375;10,7625;69;144;69;163
10,75;10,775;81;134;97;159
10,7625;10,7875;89;134;106;146
10,775;10,8;84;131;108;142
10,7875;10,8125;92;131;107;142
10,8;10,825;86;134;94;138
10,8125;10,8375;87;150;100;141
10,825;10,85;98;148;106;136
10,8375;10,8625;98;129;108;135
10,85;10,875;100;125;108;144
10,8625;10,8875;99;129;91;148
10,875;10,9;98;139;92;137
10,8875;10,9125;100;135;108;138
10,9;10,925;86;122;108;149
10,9125;10,9375;92;125;99;136
10,925;10,95;103;137;99;125
10,9375;10,9625;102;142;107;130
10,95;10,975;96;128;103;128
10,9625;10,9875;101;131;95;133
10,975;11;109;140;93;144
10,9875;11,0125;99;138;96;138
11;11,025;96;143;99;136
11,0125;11,0375;95;145;94;142
11,025;11,05;91;147;84;143
11,0375;11,0625;92;155;90;147
11,05;11,075;88;158;81;154
11,0625;11,0875;80;151;78;160
11,075;11,1;87;150;81;146
11,0875;11,1125;81;151;67;134
11,1;11,125;111;156;115;153
11,1125;11,1375;149;168;151;168
11,125;11,15;146;170;151;167
11,1375;11,1625;150;170;157;169
11,15;11,175;151;177;150;167
11,1625;11,1875;149;173;146;163
11,175;11,2;151;165;150;164
11,1875;11,2125;149;165;150;168
11,2;11,225;147;172;153;170
11,2125;11,2375;153;169;159;164
11,225;11,25;150;163;154;170
11,2375;11,2625;143;156;155;177
11,25;11,275;138;154;157;173
11,2625;11,2875;144;164;148;165
11,275;11,3;146;168;143;168
11,2875;11,3125;151;162;157;178
11,3;11,325;155;165;158;169
11,3125;11,3375;143;166;152;159
11,325;11,35;148;170;150;161
11,3375;11,3625;156;171;147;165
11,35;11,375;153;168;151;162
11,3625;11,3875;151;162;145;160
11,375;11,4;137;164;141;160
11,3875;11,4125;133;173;142;159
11,4;11,425;139;166;132;158
11,4125;11,4375;132;159;114;149
11,425;11,45;121;156;110;153
11,4375;11,4625;116;159;112;151
11,45;11,475;107;159;112;140
11,4625;11,4875;104;146;106;141
11,475;11,5;109;134;92;131
11,4875;11,5125;100;134;93;126
11,5;11,525;87;139;87;123
11,5125;11,5375;94;141;88;124
11,525;11,55;98;146;89;123
11,5375;11,5625;86;142;86;109
11,55;11,575;71;135;90;115
11,5625;11,5875;74;141;90;127
11,575;11,6;93;136;93;132
11,5875;11,6125;95;135;95;140
11,6;11,625;118;153;122;159
11,6125;11,6375;153;166;150;170
11,625;11,65;150;179;147;169
11,6375;11,6625;147;181;142;171
11,65;11,675;143;174;141;173
11,6625;11,6875;135;172;145;168
11,675;11,7;138;163;148;162
11,6875;11,7125;140;154;140;149
11,7;11,725;148;161;138;155
11,7125;11,7375;154;163;137;167
11,725;11,75;150;163;137;166
11,7375;11,7625;143;164;141;169
11,75;11,775;139;163;146;167
11,7625;11,7875;138;174;134;160
11,775;11,8;142;166;133;158
11,7875;11,8125;139;163;138;159
11,8;11,825;131;158;131;159
11,8125;11,8375;133;150;123;162
11,825;11,85;133;161;115;159
11,8375;11,8625;127;158;122;150
11,85;11,875;126;150;124;149
11,8625;11,8875;125;150;110;149
11,875;11,9;118;157;96;143
11,8875;11,9125;112;151;98;131
11,9;11,925;106;142;93;118
11,9125;11,9375;99;147;91;121
11,925;11,95;98;149;101;139
11,9375;11,9625;101;141;98;143
11,95;11,975;94;134;97;138
11,9625;11,9875;92;134;94;127
11,975;12;90;130;94;123
11,9875;12,0125;87;139;94;119
12;12,025;90;141;83;118
12,0125;12,0375;95;133;81;114
12,025;12,05;93;137;84;112
12,0375;12,0625;75;138;80;118
12,05;12,075;79;132;84;117
12,0625;12,0875;89;137;87;118
12,075;12,1;84;136;88;114
12,0875;12,1125;87;145;92;118
12,1;12,125;94;143;90;124
12,1125;12,1375;91;137;87;119
12,125;12,15;76;135;81;123
12,1375;12,1625;84;134;96;135
12,15;12,175;95;141;104;145
12,1625;12,1875;99;139;103;143
12,175;12,2;109;139;104;133
12,1875;12,2125;95;139;98;135
12,2;12,225;90;137;95;130
12,2125;12,2375;100;140;92;129
12,225;12,25;103;143;94;132
12,2375;12,2625;105;145;93;133
12,25;12,275;111;148;88;135
12,2625;12,2875;107;144;93;126
12,275;12,3;104;140;98;129
12,2875;12,3125;103;141;106;134
12,3;12,325;100;138;105;123
12,3125;12,3375;98;133;97;119
12,325;12,35;98;129;101;130
12,3375;12,3625;100;129;98;131
12,35;12,375;104;131;94;134
12,3625;12,3875;111;130;97;142
12,375;12,4;100;119;88;124
12,3875;12,4125;99;131;88;120
12,4;12,425;95;143;101;144
12,4125;12,4375;92;140;102;143
12,425;12,45;106;131;97;135
12,4375;12,4625;104;125;99;134
12,45;12,475;101;130;89;138
12,4625;12,4875;103;135;91;136
12,475;12,5;99;142;104;133
12,4875;12,5125;89;145;99;139
12,5;12,525;87;152;87;142
12,5125;12,5375;96;154;79;137
12,525;12,55;102;161;86;140
12,5375;12,5625;99;164;89;154
12,55;12,575;85;154;79;144
12,5625;12,5875;75;159;75;135
12,575;12,6;83;169;75;145
12,5875;12,6125;78;160;66;141
12,6;12,625;71;147;59;139
12,6125;12,6375;73;158;65;145
12,625;12,65;61;157;69;150
12,6375;12,6625;57;149;75;156
12,65;12,675;58;155;69;148
12,6625;12,6875;55;151;60;137
12,675;12,7;66;152;69;136
12,6875;12,7125;81;160;70;127
12,7;12,725;76;153;74;136
12,7125;12,7375;73;151;81;137
12,725;12,75;66;140;70;117
12,7375;12,7625;67;128;56;120
12,75;12,775;86;139;61;119
12,7625;12,7875;102;163;87;138
12,775;12,8;123;160;119;161
12,7875;12,8125;127;144;122;163
12,8;12,825;118;142;115;158
12,8125;12,8375;115;136;116;153
12,825;12,85;115;135;125;160
12,8375;12,8625;116;136;125;158
12,85;12,875;115;137;119;148
12,8625;12,8875;110;139;118;141
12,875;12,9;109;147;114;151
12,8875;12,9125;121;154;118;157
12,9;12,925;123;167;116;157
12,9125;12,9375;122;171;118;150
12,925;12,95;119;165;118;164
12,9375;12,9625;112;158;115;163
12,95;12,975;108;153;112;154
12,9625;12,9875;104;151;112;159
12,975;13;103;145;115;154
12,9875;13,0125;104;146;116;152
13;13,025;93;159;113;149
13,0125;13,0375;80;154;102;147
13,025;13,05;90;151;100;152
13,0375;13,0625;99;176;105;161
13,05;13,075;88;175;79;154
13,0625;13,0875;73;167;61;154
13,075;13,1;81;172;79;166
13,0875;13,1125;87;161;71;175
13,1;13,125;99;164;100;185
13,1125;13,1375;122;181;127;183
13,125;13,15;133;182;136;176
13,1375;13,1625;143;170;148;169
13,15;13,175;140;175;139;173
13,1625;13,1875;138;173;142;186
13,175;13,2;135;179;142;174
13,1875;13,2125;139;183;144;169
13,2;13,225;140;173;144;177
13,2125;13,2375;135;180;145;177
13,225;13,25;127;181;136;166
13,2375;13,2625;125;172;132;160
13,25;13,275;128;168;142;163
13,2625;13,2875;128;168;132;178
13,275;13,3;127;175;126;173
13,2875;13,3125;128;169;124;159
13,3;13,325;124;161;112;165
13,3125;13,3375;112;170;105;161
13,325;13,35;99;158;100;161
13,3375;13,3625;92;153;101;165
13,35;13,375;84;152;102;163
13,3625;13,3875;77;149;89;164
13,375;13,4;82;151;68;155
13,3875;13,4125;80;156;76;154
13,4;13,425;79;161;85;167
13,4125;13,4375;71;152;65;156
13,425;13,45;71;152;57;146
13,4375;13,4625;70;161;71;149
13,45;13,475;59;154;83;159
13,4625;13,4875;70;151;79;172
13,475;13,5;98;164;86;157
13,4875;13,5125;115;179;110;160
13,5;13,525;115;165;128;160
13,5125;13,5375;127;155;126;151
13,525;13,55;125;158;124;152
13,5375;13,5625;122;157;130;148
13,55;13,575;123;158;129;149
13,5625;13,5875;126;153;121;146
13,575;13,6;134;156;121;151
13,5875;13,6125;137;166;127;157
13,6;13,625;130;163;130;159
13,6125;13,6375;118;156;127;164
13,625;13,65;112;160;116;160
13,6375;13,6625;114;155;121;152
13,65;13,675;121;157;125;151
13,6625;13,6875;120;155;111;147
13,675;13,7;109;149;107;157
13,6875;13,7125;101;152;109;165
13,7;13,725;84;153;98;155
13,7125;13,7375;73;148;94;150
13,725;13,75;75;148;79;149
13,7375;13,7625;67;145;56;145
13,75;13,775;73;141;66;155
13,7625;13,7875;85;152;71;159
13,775;13,8;80;161;62;153
13,7875;13,8125;69;149;59;151
13,8;13,825;56;140;62;142
13,8125;13,8375;52;145;69;150
13,825;13,85;47;150;68;167
13,8375;13,8625;44;159;65;164
13,85;13,875;57;161;66;157
13,8625;13,8875;63;152;56;159
13,875;13,9;51;159;53;153
13,8875;13,9125;39;169;66;150
13,9;13,925;41;171;75;145
13,9125;13,9375;56;162;79;143
13,925;13,95;78;159;66;140
13,9375;13,9625;80;161;52;144
13,95;13,975;84;157;58;156
13,9625;13,9875;83;156;64;153
13,975;14;53;155;50;143
13,9875;14,0125;37;159;58;151
14;14,025;41;157;66;154
14,0125;14,0375;53;162;62;143
14,025;14,05;60;170;65;153
14,0375;14,0625;61;163;65;148
14,05;14,075;74;145;73;146
14,0625;14,0875;82;145;70;148
14,075;14,1;89;154;75;138
14,0875;14,1125;94;148;82;148
14,1;14,125;84;139;82;155
14,1125;14,1375;92;146;89;152
14,125;14,15;86;150;82;153
14,1375;14,1625;73;149;75;150
14,15;14,175;86;149;85;149
14,1625;14,1875;80;159;83;151
14,175;14,2;63;156;81;140
14,1875;14,2125;61;146;79;130
14,2;14,225;82;153;72;147
14,2125;14,2375;92;145;74;144
14,225;14,25;82;135;85;131
14,2375;14,2625;83;135;100;134
14,25;14,275;85;130;96;128
14,2625;14,2875;96;124;86;126
14,275;14,3;99;128;87;124
14,2875;14,3125;97;129;92;120
14,3;14,325;94;128;96;116
14,3125;14,3375;93;135;101;114
14,325;14,35;99;132;96;133
14,3375;14,3625;100;119;95;137
14,35;14,375;103;115;95;132
14,3625;14,3875;100;113;94;132
14,375;14,4;96;109;98;129
14,3875;14,4125;93;119;89;131
14,4;14,425;88;129;79;132
14,4125;14,4375;86;119;86;128
14,425;14,45;93;123;96;126
14,4375;14,4625;94;131;99;133
14,45;14,475;95;135;87;144
14,4625;14,4875;89;144;77;143
14,475;14,5;91;139;85;135
14,4875;14,5125;94;139;86;142
14,5;14,525;75;139;72;147
14,5125;14,5375;73;138;73;142
14,525;14,55;77;146;85;140
14,5375;14,5625;75;150;75;145
14,55;14,575;80;157;72;145
14,5625;14,5875;93;152;72;127
14,575;14,6;90;154;78;123
14,5875;14,6125;77;154;83;140
14,6;14,625;68;149;71;142
14,6125;14,6375;74;148;66;135
14,625;14,65;85;148;73;136
14,6375;14,6625;75;143;80;136
14,65;14,675;90;139;89;132
14,6625;14,6875;95;136;95;131
14,675;14,7;81;130;82;135
14,6875;14,7125;86;135;81;142
14,7;14,725;82;150;80;136
14,7125;14,7375;70;156;75;140
14,725;14,75;66;155;87;154
14,7375;14,7625;67;175;74;158
14,75;14,775;60;177;62;157
14,7625;14,7875;56;167;63;162
14,775;14,8;76;170;68;157
14,7875;14,8125;79;172;73;160
14,8;14,825;69;170;80;167
14,8125;14,8375;69;150;79;144
14,825;14,85;59;130;64;146
14,8375;14,8625;47;129;59;157
14,85;14,875;51;132;64;149
14,8625;14,8875;69;147;65;149
14,875;14,9;57;145;53;138
14,8875;14,9125;52;138;49;134
14,9;14,925;58;143;56;139
14,9125;14,9375;52;137;59;134
14,925;14,95;57;134;55;126
14,9375;14,9625;54;128;59;126
14,95;14,975;54;129;69;140
14,9625;14,9875;59;132;56;142
14,975;15;50;128;51;143
14,9875;15,0125;46;129;63;133
15;15,025;57;136;58;123
15,0125;15,0375;67;134;51;133
15,025;15,05;57;133;59;136
15,0375;15,0625;55;133;60;124
15,05;15,075;64;138;61;128
15,0625;15,0875;62;138;58;146
15,075;15,1;56;140;53;150
15,0875;15,1125;51;152;63;148
15,1;15,125;62;160;64;149
15,1125;15,1375;67;159;60;150
15,125;15,15;61;151;49;161
15,1375;15,1625;60;156;54;162
15,15;15,175;53;152;76;155
15,1625;15,1875;43;161;71;162
15,175;15,2;57;162;66;158
15,1875;15,2125;64;148;67;149
15,2;15,225;68;156;56;153
15,2125;15,2375;86;164;52;166
15,225;15,25;78;175;66;169
15,2375;15,2625;74;171;72;161
15,25;15,275;75;156;65;156
15,2625;15,2875;66;147;55;157
15,275;15,3;65;142;58;155
15,2875;15,3125;71;145;65;146
15,3;15,325;103;183;87;166
15,3125;15,3375;136;205;129;202
15,325;15,35;147;189;144;188
15,3375;15,3625;145;193;135;182
15,35;15,375;127;173;123;181
15,3625;15,3875;114;148;122;160
15,375;15,4;109;148;114;149
15,3875;15,4125;113;158;103;152
15,4;15,425;129;171;102;150
15,4125;15,4375;127;164;113;159
15,425;15,45;110;141;122;161
15,4375;15,4625;106;136;123;161
15,45;15,475;107;138;124;150
15,4625;15,4875;109;137;125;137
15,475;15,5;112;136;116;134
15,4875;15,5125;111;144;109;147
15,5;15,525;112;147;115;160
15,5125;15,5375;107;136;110;151
15,525;15,55;96;138;103;151
15,5375;15,5625;96;142;108;144
15,55;15,575;98;153;115;141
15,5625;15,5875;99;151;104;154
15,575;15,6;102;150;103;158
15,5875;15,6125;99;156;91;145
15,6;15,625;87;149;70;158
15,6125;15,6375;83;156;76;156
15,625;15,65;72;160;78;150
15,6375;15,6625;61;161;83;152
15,65;15,675;67;157;90;145
15,6625;15,6875;70;167;83;154
15,675;15,7;76;167;82;165
15,6875;15,7125;70;165;76;166
15,7;15,725;60;174;78;156
15,7125;15,7375;66;172;85;162
15,725;15,75;77;160;71;173
15,7375;15,7625;72;155;75;173
15,75;15,775;64;155;71;169
15,7625;15,7875;77;155;66;164
15,775;15,8;79;166;90;168
15,7875;15,8125;82;172;85;164
15,8;15,825;84;159;77;156
15,8125;15,8375;80;157;83;151
15,825;15,85;89;171;67;149
15,8375;15,8625;81;163;63;157
15,85;15,875;71;161;83;161
15,8625;15,8875;76;161;69;155
15,875;15,9;75;158;55;164
15,8875;15,9125;82;174;77;166
15,9;15,925;73;175;83;149
15,9125;15,9375;59;168;80;151
15,925;15,95;61;172;68;160
15,9375;15,9625;56;174;63;157
15,95;15,975;68;169;78;151
15,9625;15,9875;82;155;78;163
15,975;16;72;144;79;170
15,9875;16,0125;76;145;89;160
16;16,025;99;164;97;166
16,0125;16,0375;108;173;108;170
16,025;16,05;118;165;121;169
16,0375;16,0625;126;155;118;163
16,05;16,075;111;153;119;168
16,0625;16,0875;113;150;122;170
16,075;16,1;119;158;112;160
16,0875;16,1125;116;160;114;158
16,1;16,125;112;150;121;171
16,1125;16,1375;120;159;129;166
16,125;16,15;120;147;124;145
16,1375;16,1625;115;133;111;138
16,15;16,175;110;144;108;144
16,1625;16,1875;105;148;111;151
16,175;16,2;109;151;106;159
16,1875;16,2125;110;146;106;149
16,2;16,225;108;146;108;144
16,2125;16,2375;106;148;106;144
16,225;16,25;101;144;108;137
16,2375;16,2625;89;147;102;152
16,25;16,275;82;149;97;154
16,2625;16,2875;60;150;92;154
16,275;16,3;49;155;83;159
16,2875;16,3125;69;155;77;149
16,3;16,325;83;159;82;155
16,3125;16,3375;77;169;80;162
16,325;16,35;71;162;71;164
16,3375;16,3625;73;157;73;158
16,35;16,375;87;178;76;155
16,3625;16,3875;97;179;78;159
16,375;16,4;88;166;83;172
16,3875;16,4125;90;169;71;171
16,4;16,425;79;173;66;156
16,4125;16,4375;72;172;78;161
16,425;16,45;76;178;76;164
16,4375;16,4625;78;169;73;174
16,45;16,475;87;156;77;168
16,4625;16,4875;76;169;74;141
16,475;16,5;68;168;70;144
16,4875;16,5125;97;175;91;155
16,5;16,525;118;191;137;181
16,5125;16,5375;113;176;134;181
16,525;16,55;112;164;119;165
16,5375;16,5625;119;169;129;179
16,55;16,575;132;167;119;177
16,5625;16,5875;124;175;122;173
16,575;16,6;107;187;118;165
16,5875;16,6125;112;178;99;160
16,6;16,625;112;174;98;166
16,6125;16,6375;108;175;108;160
16,625;16,65;113;175;108;163
16,6375;16,6625;93;168;108;170
16,65;16,675;99;162;100;160
16,6625;16,6875;116;178;91;160
16,675;16,7;91;182;71;158
16,6875;16,7125;93;176;66;151
16,7;16,725;94;153;69;162
16,7125;16,7375;75;140;82;169
16,725;16,75;69;153;87;167
16,7375;16,7625;75;163;63;179
16,75;16,775;67;161;45;180
16,7625;16,7875;64;165;66;170
16,775;16,8;73;180;85;168
16,7875;16,8125;70;161;86;157
16,8;16,825;64;147;79;156
16,8125;16,8375;66;174;66;160
16,825;16,85;79;170;73;159
16,8375;16,8625;83;145;81;157
16,85;16,875;83;149;65;155
16,8625;16,8875;77;154;49;158
16,875;16,9;83;158;54;153
16,8875;16,9125;100;159;78;155
16,9;16,925;103;178;120;179
16,9125;16,9375;96;175;134;171
16,925;16,95;102;162;124;159
16,9375;16,9625;117;175;126;170
16,95;16,975;119;187;118;173
16,9625;16,9875;111;194;117;174
16,975;17;108;186;108;162
16,9875;17,0125;118;172;97;161
17;17,025;121;174;108;162
17,0125;17,0375;110;186;109;158
17,025;17,05;97;178;92;161
17,0375;17,0625;92;167;85;163
17,05;17,075;77;161;83;155
17,0625;17,0875;68;160;90;142
17,075;17,1;86;159;92;146
17,0875;17,1125;90;149;95;149
17,1;17,125;84;146;99;147
17,1125;17,1375;83;151;94;151
17,125;17,15;88;152;101;157
17,1375;17,1625;90;159;107;159
17,15;17,175;76;165;108;157
17,1625;17,1875;72;162;99;152
17,175;17,2;80;148;99;149
17,1875;17,2125;82;143;96;146
17,2;17,225;83;158;80;139
17,2125;17,2375;72;159;73;134
17,225;17,25;63;146;77;138
17,2375;17,2625;71;135;86;143
17,25;17,275;79;127;84;144
17,2625;17,2875;80;131;75;143
17,275;17,3;76;133;69;137
17,2875;17,3125;75;136;66;131
17,3;17,325;87;149;71;134
17,3125;17,3375;97;172;107;177
17,325;17,35;118;192;145;206
17,3375;17,3625;134;184;151;194
17,35;17,375;143;185;151;197
17,3625;17,3875;156;192;143;192
17,375;17,4;140;184;136;187
17,3875;17,4125;125;179;132;183
17,4;17,425;132;183;132;187
17,4125;17,4375;137;187;128;192
17,425;17,45;132;187;117;186
17,4375;17,4625;139;181;120;183
17,45;17,475;133;168;120;171
17,4625;17,4875;125;174;123;175
17,475;17,5;125;187;129;183
17,4875;17,5125;121;178;116;192
17,5;17,525;134;175;121;198
17,5125;17,5375;134;182;118;187
17,525;17,55;118;188;103;186
17,5375;17,5625;120;179;106;181
17,55;17,575;116;167;105;180
17,5625;17,5875;112;169;107;173
17,575;17,6;104;164;90;164
17,5875;17,6125;87;154;90;162
17,6;17,625;84;154;96;161
17,6125;17,6375;88;159;86;160
17,625;17,65;97;175;85;158
17,6375;17,6625;94;173;76;169
17,65;17,675;86;180;82;168
17,6625;17,6875;98;180;81;163
17,675;17,7;93;161;84;161
17,6875;17,7125;86;156;93;141
17,7;17,725;98;148;98;135
17,7125;17,7375;115;154;116;151
17,725;17,75;132;199;144;191
17,7375;17,7625;120;187;137;182
17,75;17,775;98;150;112;149
17,7625;17,7875;107;150;109;155
17,775;17,8;114;162;104;149
17,7875;17,8125;111;170;104;151
17,8;17,825;112;168;108;160
17,8125;17,8375;105;147;111;160
17,825;17,85;102;149;106;150
17,8375;17,8625;108;161;97;149
17,85;17,875;103;140;107;156
17,8625;17,8875;98;155;110;153
17,875;17,9;98;155;104;158
17,8875;17,9125;96;141;110;157
17,9;17,925;87;142;100;148
17,9125;17,9375;92;144;81;157
17,925;17,95;88;167;85;156
17,9375;17,9625;82;170;88;144
17,95;17,975;75;158;80;132
17,9625;17,9875;74;143;80;135
17,975;18;92;126;90;138
17,9875;18,0125;92;126;81;131
18;18,025;84;141;63;154
18,0125;18,0375;64;160;57;160
18,025;18,05;57;162;64;142
18,0375;18,0625;61;166;75;142
18,05;18,075;55;167;66;143
18,0625;18,0875;45;150;56;156
18,075;18,1;45;142;60;148
18,0875;18,1125;50;162;75;136
18,1;18,125;48;172;75;139
18,1125;18,1375;81;154;93;151
18,125;18,15;129;178;125;169
18,1375;18,1625;134;193;131;189
18,15;18,175;124;179;134;195
18,1625;18,1875;125;181;128;179
18,175;18,2;136;177;111;183
18,1875;18,2125;132;176;101;188
18,2;18,225;119;184;106;183
18,2125;18,2375;120;189;111;181
18,225;18,25;110;183;116;178
18,2375;18,2625;98;171;112;173
18,25;18,275;99;178;108;175
18,2625;18,2875;81;191;99;180
18,275;18,3;70;189;98;170
18,2875;18,3125;85;192;102;162
18,3;18,325;81;191;88;158
18,3125;18,3375;74;177;81;155
18,325;18,35;69;172;73;162
18,3375;18,3625;55;162;62;168
18,35;18,375;49;162;77;170
18,3625;18,3875;54;163;86;158
18,375;18,4;58;143;76;144
18,3875;18,4125;69;148;68;131
18,4;18,425;69;172;72;127
18,4125;18,4375;68;176;76;140
18,425;18,45;65;159;60;135
18,4375;18,4625;44;169;45;135
18,45;18,475;36;174;30;146
18,4625;18,4875;32;159;28;148
18,475;18,5;33;156;37;149
18,4875;18,5125;43;152;47;149
18,5;18,525;60;156;63;155
18,5125;18,5375;79;162;63;161
18,525;18,55;86;159;43;162
18,5375;18,5625;92;174;50;168
18,55;18,575;88;179;68;165
18,5625;18,5875;68;167;67;164
18,575;18,6;70;175;68;163
18,5875;18,6125;80;180;67;154
18,6;18,625;67;171;55;151
18,6125;18,6375;57;161;64;143
18,625;18,65;42;159;73;169
18,6375;18,6625;51;174;58;189
18,65;18,675;51;183;51;170
18,6625;18,6875;59;172;49;165
18,675;18,7;71;173;49;162
18,6875;18,7125;51;188;51;151
18,7;18,725;69;185;60;155
18,7125;18,7375;89;165;61;162
18,725;18,75;73;172;58;160
18,7375;18,7625;60;187;60;160
18,75;18,775;66;169;59;156
18,7625;18,7875;57;150;66;152
18,775;18,8;52;156;75;150
18,7875;18,8125;62;156;67;153
18,8;18,825;66;155;53;153
18,8125;18,8375;55;163;52;166
18,825;18,85;49;158;74;165
18,8375;18,8625;65;163;74;156
18,85;18,875;70;163;61;166
18,8625;18,8875;57;163;61;165
18,875;18,9;72;166;64;164
18,8875;18,9125;78;158;68;164
18,9;18,925;66;162;52;154
18,9125;18,9375;57;160;47;145
18,925;18,95;38;152;43;149
18,9375;18,9625;45;163;60;158
18,95;18,975;58;177;84;162
18,9625;18,9875;63;165;67;157
18,975;19;65;155;61;155
18,9875;19,0125;59;170;68;166
19;19,025;75;167;68;170
19,0125;19,0375;74;157;74;168
19,025;19,05;39;139;55;151
19,0375;19,0625;47;146;43;149
19,05;19,075;70;153;60;156
19,0625;19,0875;67;139;65;153
19,075;19,1;66;147;62;157
19,0875;19,1125;60;159;55;152
19,1;19,125;51;158;58;137
19,1125;19,1375;61;165;67;140
19,125;19,15;73;160;62;150
19,1375;19,1625;90;147;74;146
19,15;19,175;87;149;68;147
19,1625;19,1875;62;153;54;145
19,175;19,2;57;151;57;150
19,1875;19,2125;51;157;55;155
19,2;19,225;62;164;64;158
19,2125;19,2375;95;172;79;173
19,225;19,25;86;169;68;172
19,2375;19,2625;73;159;63;166
19,25;19,275;82;156;67;163
19,2625;19,2875;66;165;69;168
19,275;19,3;60;175;76;161
19,2875;19,3125;64;168;69;164
19,3;19,325;60;159;60;172
19,3125;19,3375;66;158;66;168
19,325;19,35;76;159;75;165
19,3375;19,3625;90;166;82;163
19,35;19,375;96;165;91;159
19,3625;19,3875;95;159;89;159
19,375;19,4;83;164;81;153
19,3875;19,4125;77;167;82;155
19,4;19,425;73;178;85;166
19,4125;19,4375;57;173;82;160
19,425;19,45;44;154;69;144
19,4375;19,4625;44;149;67;140
19,45;19,475;66;158;73;155
19,4625;19,4875;80;169;85;155
19,475;19,5;77;163;96;170
19,4875;19,5125;85;165;88;163
19,5;19,525;85;174;67;142
19,5125;19,5375;79;178;74;156
19,525;19,55;85;185;91;160
19,5375;19,5625;83;170;78;160
19,55;19,575;86;156;78;166
19,5625;19,5875;85;158;82;156
19,575;19,6;94;153;68;156
19,5875;19,6125;110;155;65;154
19,6;19,625;104;172;81;148
19,6125;19,6375;95;176;81;158
19,625;19,65;92;166;81;175
19,6375;19,6625;94;169;82;178
19,65;19,675;88;171;76;164
19,6625;19,6875;85;166;75;159
19,675;19,7;88;154;75;169
19,6875;19,7125;86;156;87;170
19,7;19,725;85;157;80;158
19,7125;19,7375;84;150;81;162
19,725;19,75;93;164;92;167
19,7375;19,7625;102;168;75;157
19,75;19,775;93;176;60;155
19,7625;19,7875;89;164;63;160
19,775;19,8;86;134;69;155
19,7875;19,8125;101;151;92;161
19,8;19,825;122;165;131;162
19,8125;19,8375;117;152;137;156
19,825;19,85;111;156;133;161
19,8375;19,8625;112;162;128;161
19,85;19,875;112;167;123;170
19,8625;19,8875;115;168;136;173
19,875;19,9;118;153;128;163
19,8875;19,9125;115;155;114;156
19,9;19,925;109;158;108;159
19,9125;19,9375;104;162;103;156
19,925;19,95;91;172;102;145
19,9375;19,9625;85;167;94;149
19,95;19,975;86;158;95;157
19,9625;19,9875;90;145;105;152
19,975;20;85;128;91;148
19,9875;20,0125;64;122;73;122
20;20,025;64;118;77;121
20,0125;20,0375;68;126;84;145
20,025;20,05;68;130;74;130
20,0375;20,0625;63;109;62;111
20,05;20,075;54;87;59;110
20,0625;20,0875;55;111;54;113
20,075;20,1;78;131;81;127
20,0875;20,1125;93;140;98;130
20,1;20,125;85;142;91;134
20,1125;20,1375;87;128;98;140
20,125;20,15;83;122;85;140
20,1375;20,1625;74;132;75;154
20,15;20,175;67;134;70;150
20,1625;20,1875;63;118;68;138
20,175;20,2;73;123;71;135
20,1875;20,2125;80;124;68;125
20,2;20,225;75;131;67;123
20,2125;20,2375;72;153;54;141
20,225;20,25;70;165;55;145
20,2375;20,2625;71;143;72;136
20,25;20,275;77;135;75;135
20,2625;20,2875;72;148;79;142
20,275;20,3;72;150;64;154
20,2875;20,3125;73;154;51;152
20,3;20,325;52;165;54;150
20,3125;20,3375;39;176;38;153
20,325;20,35;42;151;35;140
20,3375;20,3625;48;131;52;135
20,35;20,375;58;123;63;142
20,3625;20,3875;64;110;70;143
20,375;20,4;60;103;60;113
20,3875;20,4125;59;105;57;91
20,4;20,425;60;115;66;108
20,4125;20,4375;62;130;65;116
20,425;20,45;68;135;57;120
20,4375;20,4625;65;125;61;135
20,45;20,475;76;112;67;130
20,4625;20,4875;79;112;65;117
20,475;20,5;69;117;72;115
20,4875;20,5125;76;121;71;116
20,5;20,525;72;123;65;113
20,5125;20,5375;65;108;70;98
20,525;20,55;70;101;73;102
20,5375;20,5625;70;116;72;108
20,55;20,575;78;126;70;111
20,5625;20,5875;80;127;85;124
20,575;20,6;74;129;91;126
