Start;Stop;;
9,75;9,775;785,65;877,459
9,7625;9,7875;890,415;1007,7
9,775;9,8;1037,94;1218,49
9,7875;9,8125;1175,57;1370,71
9,8;9,825;1317,02;1531,03
9,8125;9,8375;1307,39;1516,01
9,825;9,85;1292,96;1474,52
9,8375;9,8625;1246,54;1428,85
9,85;9,875;1059,03;1215,34
9,8625;9,8875;763,447;902,046
9,875;9,9;509,352;621,824
9,8875;9,9125;308,775;345,819
9,9;9,925;172,65;174,486
9,9125;9,9375;106,285;101,656
9,925;9,95;88,0129;87,1876
9,9375;9,9625;108,47;98,0349
9,95;9,975;104,235;104,324
9,9625;9,9875;92,1476;99,9939
9,975;10;88,181;87,165
9,9875;10,0125;75,8213;75,0138
10;10,025;72,4475;62,8618
10,0125;10,0375;59,0304;48,6108
10,025;10,05;51,802;59,0492
10,0375;10,0625;49,385;62,3747
10,05;10,075;55,2679;57,0492
10,0625;10,0875;60,1156;60,2813
10,075;10,1;59,5891;58,0243
10,0875;10,1125;64,7301;61,2304
10,1;10,125;303,587;351,563
10,1125;10,1375;785,001;933,609
10,125;10,15;754,519;901,99
10,1375;10,1625;262,758;318,698
10,15;10,175;501,236;706,307
10,1625;10,1875;1733,33;2311,36
10,175;10,2;2302,12;2969,14
10,1875;10,2125;2637,79;3496,77
10,2;10,225;2498,96;3357,35
10,2125;10,2375;2007,16;2781,03
10,225;10,25;2386,95;3184,74
10,2375;10,2625;2298,28;2928,57
10,25;10,275;2040,67;2775,17
10,2625;10,2875;1951,1;2665,91
10,275;10,3;1319,05;1682,68
10,2875;10,3125;672,162;611,807
10,3;10,325;500,78;445,668
10,3125;10,3375;358,355;302,653
10,325;10,35;252,371;231,53
10,3375;10,3625;234,053;221,688
10,35;10,375;405,006;582,953
10,3625;10,3875;694,819;897,668
10,375;10,4;643,349;772,423
10,3875;10,4125;311,836;377,761
10,4;10,425;202,495;236,794
10,4125;10,4375;133,789;170,266
10,425;10,45;118,727;154,9
10,4375;10,4625;101,775;136,249
10,45;10,475;81,873;94,6599
10,4625;10,4875;64,3432;68,5205
10,475;10,5;61,194;62,4203
10,4875;10,5125;58,7492;60,7993
10,5;10,525;53,2866;62,7619
10,5125;10,5375;50,7972;58,7951
10,525;10,55;52,9399;51,5434
10,5375;10,5625;59,3591;51,8863
10,55;10,575;59,9788;51,5534
10,5625;10,5875;51,0653;46,5539
10,575;10,6;42,3414;47,0485
10,5875;10,6125;47,8128;50,4546
10,6;10,625;49,3046;46,6619
10,6125;10,6375;43,6557;44,0286
10,625;10,65;437,782;604,386
10,6375;10,6625;806,001;1112,96
10,65;10,675;710,941;984,547
10,6625;10,6875;337,802;487,285
10,675;10,7;974,405;1283,82
10,6875;10,7125;1937,52;2563,51
10,7;10,725;2344,32;3123,65
10,7125;10,7375;3290,52;4366,52
10,725;10,75;3867,51;5001,17
10,7375;10,7625;3898,9;4892,68
10,75;10,775;5018,23;6308,75
10,7625;10,7875;5199,85;6526,64
10,775;10,8;4544,68;5702,95
10,7875;10,8125;5263,16;6590,82
10,8;10,825;5110,16;6461,5
10,8125;10,8375;4617,8;6050,96
10,825;10,85;4355,78;5581,48
10,8375;10,8625;3270,53;4022,3
10,85;10,875;2762,11;3413,74
10,8625;10,8875;2012,79;2399,89
10,875;10,9;946,339;1175,94
10,8875;10,9125;549,345;733,246
10,9;10,925;434,316;510,111
10,9125;10,9375;362,98;372,406
10,925;10,95;292,172;264,116
10,9375;10,9625;203,65;200,398
10,95;10,975;150,924;149,776
10,9625;10,9875;137,61;130,646
10,975;11;150,203;147,939
10,9875;11,0125;164,865;158,018
11;11,025;144,548;139,227
11,0125;11,0375;126,242;139,877
11,025;11,05;105,889;131,983
11,0375;11,0625;91,5666;113,134
11,05;11,075;79,8378;92,1344
11,0625;11,0875;67,2755;73,9805
11,075;11,1;63,766;66,0732
11,0875;11,1125;57,9198;57,1694
11,1;11,125;58,1494;50,5655
11,1125;11,1375;51,0869;46,894
11,125;11,15;46,213;54,8686
11,1375;11,1625;48,9658;62,3009
11,15;11,175;50,7322;62,8342
11,1625;11,1875;416,023;543,664
11,175;11,2;1170,26;1468,64
11,1875;11,2125;1391,81;1722,16
11,2;11,225;1819,85;2176,27
11,2125;11,2375;2049,43;2532,31
11,225;11,25;2111,09;2700,37
11,2375;11,2625;2267,92;2745,66
11,25;11,275;2267,98;2715,11
11,2625;11,2875;2447,04;3068,09
11,275;11,3;1967,46;2521,65
11,2875;11,3125;1901,67;2455,86
11,3;11,325;2162,83;2868,54
11,3125;11,3375;1640,4;2214,34
11,325;11,35;1555,63;1808,67
11,3375;11,3625;1652,39;1881,33
11,35;11,375;1915,12;2270,51
11,3625;11,3875;1984,23;2357,11
11,375;11,4;2046,01;2383,38
11,3875;11,4125;2037;2410,82
11,4;11,425;1912,13;2264,3
11,4125;11,4375;1912,07;2202,49
11,425;11,45;1523,8;1730,61
11,4375;11,4625;1110,46;1185,88
11,45;11,475;778,432;772,918
11,4625;11,4875;514,105;519,321
11,475;11,5;204,811;178,906
11,4875;11,5125;158,435;152,93
11,5;11,525;165,441;188,814
11,5125;11,5375;153,079;178,427
11,525;11,55;124,54;133,783
11,5375;11,5625;104,389;107,608
11,55;11,575;92,9931;86,3761
11,5625;11,5875;78,9499;84,3553
11,575;11,6;65,9513;80,9636
11,5875;11,6125;71,719;83,6236
11,6;11,625;63,2558;75,6904
11,6125;11,6375;53,5548;59,1783
11,625;11,65;53,1734;54,8619
11,6375;11,6625;50,5214;53,8154
11,65;11,675;56,6231;65,2592
11,6625;11,6875;60,3392;70,6484
11,675;11,7;57,729;65,2806
11,6875;11,7125;57,565;64,1805
11,7;11,725;52,8591;59,1894
11,7125;11,7375;51,3743;52,0405
11,725;11,75;53,4429;49,3956
11,7375;11,7625;55,6418;53,721
11,75;11,775;61,2242;58,8525
11,7625;11,7875;400,978;568,174
11,775;11,8;957,704;1307,82
11,7875;11,8125;1223,94;1643,29
11,8;11,825;1552,75;2069,85
11,8125;11,8375;1801,58;2451,43
11,825;11,85;2301,45;2894,55
11,8375;11,8625;2908,13;3698,62
11,85;11,875;3451,92;4495,37
11,8625;11,8875;3501,43;4527,65
11,875;11,9;3143,96;4088,9
11,8875;11,9125;3390,87;4435,05
11,9;11,925;2904;3755,03
11,9125;11,9375;1853,52;2176,24
11,925;11,95;1750,67;2011,58
11,9375;11,9625;1568,85;1828,69
11,95;11,975;1583,83;1826,01
11,9625;11,9875;1610,11;1799,07
11,975;12;1716,74;1908,57
11,9875;12,0125;1581,34;1774,67
12;12,025;1053,23;1202,1
12,0125;12,0375;784,54;947,747
12,025;12,05;540,08;655,786
12,0375;12,0625;314,098;306,16
12,05;12,075;287,803;265,599
12,0625;12,0875;254,496;224,81
12,075;12,1;206,356;178,612
12,0875;12,1125;164,096;145,47
12,1;12,125;114,609;129,681
12,1125;12,1375;123,861;157,303
12,125;12,15;134,143;184,243
12,1375;12,1625;120,581;173,837
12,15;12,175;123,235;165,962
12,1625;12,1875;126,473;172,18
12,175;12,2;125,898;160,853
12,1875;12,2125;137,99;153,207
12,2;12,225;130,518;151,367
12,2125;12,2375;111,971;146,294
12,225;12,25;103,887;135,24
12,2375;12,2625;92,4468;114,119
12,25;12,275;84,9685;97,0518
12,2625;12,2875;69,8895;81,9291
12,275;12,3;56,9301;70,2626
12,2875;12,3125;61,4205;61,4675
12,3;12,325;61,7704;52,3399
12,3125;12,3375;59,6064;52,0292
12,325;12,35;59,1063;52,3434
12,3375;12,3625;58,1077;52,963
12,35;12,375;61,5542;48,2651
12,3625;12,3875;55,2273;43,3727
12,375;12,4;49,0615;45,9709
12,3875;12,4125;49,1537;52,9282
12,4;12,425;56,1926;54,332
12,4125;12,4375;60,2342;49,6377
12,425;12,45;63,7031;46,616
12,4375;12,4625;66,6392;50,4491
12,45;12,475;62,2098;52,615
12,4625;12,4875;60,2973;51,9067
12,475;12,5;59,7797;71,9174
12,4875;12,5125;66,4353;86,8272
12,5;12,525;75,9697;89,7222
12,5125;12,5375;77,2049;90,9514
12,525;12,55;73,1932;79,935
12,5375;12,5625;67,4461;78,1509
12,55;12,575;70,0455;82,0649
12,5625;12,5875;70,6101;74,6346
12,575;12,6;75,8326;84,4835
12,5875;12,6125;88,8371;98,1885
12,6;12,625;96,6846;113,526
12,6125;12,6375;119,775;152,418
12,625;12,65;151,533;212,23
12,6375;12,6625;172,92;233,01
12,65;12,675;207,575;273,304
12,6625;12,6875;217,897;289,098
12,675;12,7;226,525;285,889
12,6875;12,7125;256,242;312,792
12,7;12,725;270,892;337,384
12,7125;12,7375;249,718;339,576
12,725;12,75;215,252;307,219
12,7375;12,7625;205,824;281,506
12,75;12,775;172,88;239,128
12,7625;12,7875;144,423;186,484
12,775;12,8;130,872;152,524
12,7875;12,8125;106,202;132,311
12,8;12,825;99,0669;120,633
12,8125;12,8375;90,6155;111,4
12,825;12,85;76,4532;90,4199
12,8375;12,8625;70,3838;83,2265
12,85;12,875;65,4862;81,2629
12,8625;12,8875;64,6577;70,0774
12,875;12,9;69,9446;75,3037
12,8875;12,9125;81,0965;88,0324
12,9;12,925;323,631;390,962
12,9125;12,9375;847,811;1034,72
12,925;12,95;989,148;1191,89
12,9375;12,9625;1875,91;2156,85
12,95;12,975;2426,09;2786,86
12,9625;12,9875;2459,29;2871,35
12,975;13;3211,72;3616,9
12,9875;13,0125;3468,5;3748,46
13;13,025;3205,05;3467,13
13,0125;13,0375;3519,85;3887,72
13,025;13,05;3478,38;3895,17
13,0375;13,0625;2890,88;3251,43
13,05;13,075;2344,86;2513,31
13,0625;13,0875;1945,89;2000,08
13,075;13,1;1993,75;2059,96
13,0875;13,1125;2298,84;2383,24
13,1;13,125;2268,37;2328,75
13,1125;13,1375;2018,82;2080,57
13,125;13,15;1912,15;1974,71
13,1375;13,1625;1536,59;1584,27
13,15;13,175;1053,42;1143,26
13,1625;13,1875;759,738;843,385
13,175;13,2;442,287;491,449
13,1875;13,2125;418,585;450,455
13,2;13,225;389,664;401,452
13,2125;13,2375;597,537;731,163
13,225;13,25;571,27;711,302
13,2375;13,2625;226,483;265,116
13,25;13,275;205,95;268,28
13,2625;13,2875;164,07;210,037
13,275;13,3;123,406;108,566
13,2875;13,3125;121,01;111,415
13,3;13,325;100,809;111,722
13,3125;13,3375;99,9916;114,734
13,325;13,35;98,0993;105,038
13,3375;13,3625;99,548;84,6213
13,35;13,375;91,1283;88,4164
13,3625;13,3875;74,1949;93,85
13,375;13,4;367,221;435,18
13,3875;13,4125;529,043;617,316
13,4;13,425;596,05;654,611
13,4125;13,4375;919,835;1019,25
13,425;13,45;1242,06;1418,75
13,4375;13,4625;1326,35;1539,47
13,45;13,475;1784,01;2076,85
13,4625;13,4875;2234,57;2529,45
13,475;13,5;2235,08;2594,95
13,4875;13,5125;2355,44;2817,96
13,5;13,525;2385,74;2788,37
13,5125;13,5375;2404,55;2717,43
13,525;13,55;2343,75;2686,93
13,5375;13,5625;2187,48;2561,8
13,55;13,575;2323,39;2538,06
13,5625;13,5875;2330,47;2486,34
13,575;13,6;2444,39;2776,93
13,5875;13,6125;2231,43;2658,98
13,6;13,625;1820,78;2183,12
13,6125;13,6375;1471,25;1684,53
13,625;13,65;876,709;977,242
13,6375;13,6625;640,158;741,975
13,65;13,675;450,288;529,354
13,6625;13,6875;335,795;405,989
13,675;13,7;222,314;276,548
13,6875;13,7125;164,379;184,453
13,7;13,725;150,242;158,922
13,7125;13,7375;125,779;141,046
13,725;13,75;147,894;169,581
13,7375;13,7625;152,667;189,499
13,75;13,775;141,167;191,435
13,7625;13,7875;134,24;194,186
13,775;13,8;122,982;162,5
13,7875;13,8125;101,433;112,316
13,8;13,825;70,1686;83,0726
13,8125;13,8375;61,6959;72,9061
13,825;13,85;69,4373;82,6433
13,8375;13,8625;73,126;74,3649
13,85;13,875;79,4896;81,5397
13,8625;13,8875;909,64;1135,6
13,875;13,9;1023,82;1342,17
13,8875;13,9125;559,66;857,483
13,9;13,925;421,301;631,535
13,9125;13,9375;374,486;535,899
13,925;13,95;316,089;498,524
13,9375;13,9625;310,208;506,61
13,95;13,975;377,705;565,839
13,9625;13,9875;1020,14;1270,56
13,975;14;1513,65;1865,29
13,9875;14,0125;1831,31;2179,3
14;14,025;2576,22;2831,24
14,0125;14,0375;2877,03;3108,81
14,025;14,05;2794,89;3019,59
14,0375;14,0625;2586,46;2790
14,05;14,075;2637,32;2810,54
14,0625;14,0875;2671,1;2808,49
14,075;14,1;2688,31;2818,25
14,0875;14,1125;2738,04;2861,7
14,1;14,125;2670,71;2833,01
14,1125;14,1375;2610,21;2816,63
14,125;14,15;2224,7;2464,15
14,1375;14,1625;2018,85;2258,95
14,15;14,175;1647,78;1838,81
14,1625;14,1875;1270,67;1453,52
14,175;14,2;971,101;1129,56
14,1875;14,2125;624,804;760,014
14,2;14,225;466,523;575,938
14,2125;14,2375;319,623;408,488
14,225;14,25;161,576;212,568
14,2375;14,2625;131,72;125,937
14,25;14,275;125,748;170,16
14,2625;14,2875;159,889;231,927
14,275;14,3;175,153;248,635
14,2875;14,3125;165,809;217,661
14,3;14,325;151,218;182,626
14,3125;14,3375;145,872;154,241
14,325;14,35;133,141;118,209
14,3375;14,3625;108,073;99,0935
14,35;14,375;80,1441;83,2108
14,3625;14,3875;71,2797;73,5096
14,375;14,4;71,97;68,2698
14,3875;14,4125;1441,01;1754,32
14,4;14,425;1461,21;1780,38
14,4125;14,4375;443,442;558,031
14,425;14,45;586,4;760,422
14,4375;14,4625;607;806,487
14,45;14,475;664,37;800,22
14,4625;14,4875;720,621;818,784
14,475;14,5;562,094;654,607
14,4875;14,5125;393,382;483,371
14,5;14,525;1494,65;1596,83
14,5125;14,5375;2790,11;2981,67
14,525;14,55;3083,59;3259,36
14,5375;14,5625;3173,64;3352,88
14,55;14,575;2926,53;3173,27
14,5625;14,5875;2003,18;2272,59
14,575;14,6;1918,39;2140,2
14,5875;14,6125;1890,76;2011,94
14,6;14,625;1468,77;1494,83
14,6125;14,6375;1470,29;1433,4
14,625;14,65;1743,69;1797,88
14,6375;14,6625;1659,91;1774,48
14,65;14,675;1308,7;1339,9
14,6625;14,6875;1025,99;1093,48
14,675;14,7;901,782;1037,8
14,6875;14,7125;542,771;675,67
14,7;14,725;335,771;472,556
14,7125;14,7375;229,552;279,024
14,725;14,75;155,837;155,424
14,7375;14,7625;129,719;108,891
14,75;14,775;112,25;96,233
14,7625;14,7875;95,1115;98,2673
14,775;14,8;88,7463;87,619
14,7875;14,8125;84,8657;96,5593
14,8;14,825;81,996;98,8758
14,8125;14,8375;78,7285;78,6886
14,825;14,85;75,5517;67,5604
14,8375;14,8625;70,2959;60,098
14,85;14,875;66,7682;57,1891
14,8625;14,8875;63,1553;59,7814
14,875;14,9;66,4555;64,318
14,8875;14,9125;68,4387;64,3779
14,9;14,925;68,5193;67,588
14,9125;14,9375;70,1154;64,3523
14,925;14,95;71,461;72,8015
14,9375;14,9625;85,0625;101,791
14,95;14,975;98,99;123,449
14,9625;14,9875;1137,74;1368,12
14,975;15;1378,37;1611,46
14,9875;15,0125;1305,41;1516,36
15;15,025;1643,05;1937,93
15,0125;15,0375;1993,62;2302,89
15,025;15,05;1931,72;2204,23
15,0375;15,0625;1626,79;1817,53
15,05;15,075;1784,2;1978,45
15,0625;15,0875;1761,59;1971,34
15,075;15,1;1670,13;1885,65
15,0875;15,1125;1664,19;1850,04
15,1;15,125;1582,69;1773,57
15,1125;15,1375;1722,81;1907,77
15,125;15,15;1509,33;1643,66
15,1375;15,1625;1162,14;1316,15
15,15;15,175;1264,28;1401,63
15,1625;15,1875;1195,27;1339,38
15,175;15,2;856,522;1028,02
15,1875;15,2125;718,93;865,7
15,2;15,225;712,572;822,606
15,2125;15,2375;477,948;567,811
15,225;15,25;292,747;363,936
15,2375;15,2625;247,063;257,119
15,25;15,275;192,565;181,346
15,2625;15,2875;121,227;138,281
15,275;15,3;111,448;137,589
15,2875;15,3125;102,333;130,372
15,3;15,325;84,7943;106,681
15,3125;15,3375;88,3351;87,9283
15,325;15,35;90,213;84,8223
15,3375;15,3625;77,1827;77,4741
15,35;15,375;78,6383;69,1391
15,3625;15,3875;79,7885;74,5733
15,375;15,4;75,1843;80,9778
15,3875;15,4125;72,4356;74,2664
15,4;15,425;64,2134;71,5778
15,4125;15,4375;69,4845;70,9632
15,425;15,45;67,3593;69,6634
15,4375;15,4625;57,2415;63,1766
15,45;15,475;77,3373;87,1189
15,4625;15,4875;107,283;140,29
15,475;15,5;97,4392;127,079
15,4875;15,5125;70,8674;76,1176
15,5;15,525;86,6347;89,1462
15,5125;15,5375;354,484;408,529
15,525;15,55;825,871;1042
15,5375;15,5625;1339,28;1691,84
15,55;15,575;1873,32;2287,83
15,5625;15,5875;1847,36;2204,93
15,575;15,6;1941,65;2326,44
15,5875;15,6125;2002,32;2392,76
15,6;15,625;2003,79;2318,54
15,6125;15,6375;1907,76;2183,87
15,625;15,65;1364,6;1631,33
15,6375;15,6625;1146,25;1461,16
15,65;15,675;877,069;1146,48
15,6625;15,6875;702,952;925,737
15,675;15,7;508,85;676,733
15,6875;15,7125;379,212;540,717
15,7;15,725;391,996;569,259
15,7125;15,7375;397,919;567,247
15,725;15,75;333,267;488,674
15,7375;15,7625;273,695;466,43
15,75;15,775;243,58;417,494
15,7625;15,7875;225,277;339,304
15,775;15,8;202,107;273,097
15,7875;15,8125;176,626;230,54
15,8;15,825;138,022;179,985
15,8125;15,8375;113,044;149,125
15,825;15,85;106,764;153,084
15,8375;15,8625;90,3871;127,842
15,85;15,875;58,4588;61,6039
15,8625;15,8875;56,0672;53,4897
15,875;15,9;57,965;49,4655
15,8875;15,9125;54,513;50,9741
15,9;15,925;50,0613;54,1064
15,9125;15,9375;56,7064;60,2031
15,925;15,95;56,4796;61,3532
15,9375;15,9625;59,7155;66,5473
15,95;15,975;63,289;64,453
15,9625;15,9875;60,0316;59,1048
15,975;16;62,1072;70,1941
15,9875;16,0125;60,9351;76,3444
16;16,025;58,9281;75,8058
16,0125;16,0375;67,0084;77,5335
16,025;16,05;77,4737;90,3868
16,0375;16,0625;78,4021;97,274
16,05;16,075;88,5143;112,392
16,0625;16,0875;87,1331;120,801
16,075;16,1;78,1878;110,933
16,0875;16,1125;81,2416;100,279
16,1;16,125;73,02;89,4626
16,1125;16,1375;72,2929;92,3027
16,125;16,15;70,7824;85,919
16,1375;16,1625;65,1541;72,9875
16,15;16,175;64,7002;76,735
16,1625;16,1875;63,918;73,3968
16,175;16,2;70,905;80,4275
16,1875;16,2125;77,91;93,9265
16,2;16,225;96,9374;115,97
16,2125;16,2375;122,438;149,992
16,225;16,25;120,518;157,998
16,2375;16,2625;135,445;179,35
16,25;16,275;150,642;205,116
16,2625;16,2875;163,528;217,633
16,275;16,3;182,294;228,058
16,2875;16,3125;178,776;235,723
16,3;16,325;192,475;255,257
16,3125;16,3375;182,144;246,887
16,325;16,35;200,01;285,498
16,3375;16,3625;241,311;326,161
16,35;16,375;231,522;291,526
16,3625;16,3875;227,158;287,396
16,375;16,4;220,032;298,682
16,3875;16,4125;198,719;259,425
16,4;16,425;198,913;254,84
16,4125;16,4375;200,389;265,278
16,425;16,45;195,926;257,048
16,4375;16,4625;190,202;263,203
16,45;16,475;180,374;248,763
16,4625;16,4875;180,845;227,99
16,475;16,5;179,149;221,052
16,4875;16,5125;173,997;219,443
16,5;16,525;198,113;248,474
16,5125;16,5375;198,813;255,782
16,525;16,55;177,19;232,139
16,5375;16,5625;165,222;227,868
16,55;16,575;174,694;246,816
16,5625;16,5875;184,555;240,816
16,575;16,6;176,182;227,488
16,5875;16,6125;170,252;220,471
16,6;16,625;188,207;226,139
16,6125;16,6375;193,533;229,677
16,625;16,65;149,033;178,706
16,6375;16,6625;117,682;139,6
16,65;16,675;120,914;156,681
16,6625;16,6875;112,395;151,271
16,675;16,7;92,2618;108,034
16,6875;16,7125;82,8611;96,544
16,7;16,725;73,2126;88,4404
16,7125;16,7375;67,7328;69,8309
16,725;16,75;63,319;58,011
16,7375;16,7625;53,5453;52,0058
16,75;16,775;51,9292;46,6475
16,7625;16,7875;47,8613;50,9786
16,775;16,8;43,8749;52,293
16,7875;16,8125;44,3571;42,1987
16,8;16,825;46,9967;39,7601
16,8125;16,8375;45,8086;44,9469
16,825;16,85;541,745;620,223
16,8375;16,8625;1419,15;1575,44
16,85;16,875;1375,2;1529,91
16,8625;16,8875;572,399;650,043
16,875;16,9;557,193;610,952
16,8875;16,9125;574,566;770,631
16,9;16,925;2785,95;3204,78
16,9125;16,9375;5417,04;6083,16
16,925;16,95;5892,73;6565,58
16,9375;16,9625;5730,86;6494,91
16,95;16,975;5548,59;6463,33
16,9625;16,9875;4676,97;5689,19
16,975;17;4353,73;5204,59
16,9875;17,0125;3864,89;4350,14
17;17,025;3670,66;3937,64
17,0125;17,0375;2941;3018,6
17,025;17,05;1638,06;1632,26
17,0375;17,0625;800,252;693,75
17,05;17,075;367,55;350,934
17,0625;17,0875;300,851;350,598
17,075;17,1;250,394;314,386
17,0875;17,1125;253,761;253,135
17,1;17,125;237,898;213,558
17,1125;17,1375;183,189;158,929
17,125;17,15;156,682;133,598
17,1375;17,1625;145,4;139,361
17,15;17,175;159,754;144,826
17,1625;17,1875;165,143;144,64
17,175;17,2;139,947;126,406
17,1875;17,2125;103,976;100,329
17,2;17,225;92,5156;103,477
17,2125;17,2375;81,725;104,306
17,225;17,25;79,9676;83,9746
17,2375;17,2625;88,1917;67,7311
17,25;17,275;84,5608;68,5283
17,2625;17,2875;86,1481;77,1623
17,275;17,3;88,6718;94,1239
17,2875;17,3125;86,3601;86,7551
17,3;17,325;77,9342;74,3052
17,3125;17,3375;67,6377;70,9023
17,325;17,35;68,0268;62,5203
17,3375;17,3625;59,9259;63,9354
17,35;17,375;58,6372;62,1867
17,3625;17,3875;57,776;56,9117
17,375;17,4;53,8746;52,9198
17,3875;17,4125;55,4587;54,9924
17,4;17,425;57,7588;65,3916
17,4125;17,4375;64,6349;77,2147
17,425;17,45;65,9903;69,1375
17,4375;17,4625;57,4008;48,9327
17,45;17,475;54,7539;47,2992
17,4625;17,4875;57,5789;48,7478
17,475;17,5;56,1467;46,1337
17,4875;17,5125;56,2965;44,0046
17,5;17,525;57,0931;41,1774
17,5125;17,5375;57,9711;43,8865
17,525;17,55;57,4941;51,4083
17,5375;17,5625;52,895;54,996
17,55;17,575;53,4278;54,5896
17,5625;17,5875;49,9442;52,1393
17,575;17,6;46,493;50,6215
17,5875;17,6125;50,7471;48,7333
17,6;17,625;54,5411;48,8174
17,6125;17,6375;56,0222;46,0532
17,625;17,65;55,7135;44,611
17,6375;17,6625;56,0036;50,7593
17,65;17,675;54,3559;52,8912
17,6625;17,6875;50,0924;55,837
17,675;17,7;50,6032;58,8989
17,6875;17,7125;55,7509;64,7523
17,7;17,725;60,5545;74,8518
17,7125;17,7375;64,7528;85,3214
17,725;17,75;68,2809;85,3869
17,7375;17,7625;71,7256;91,0808
17,75;17,775;79,9923;109,193
17,7625;17,7875;89,362;115,14
17,775;17,8;93,2218;120,591
17,7875;17,8125;110,506;138,054
17,8;17,825;124,969;136,974
17,8125;17,8375;345,453;425,97
17,825;17,85;547,428;644,149
17,8375;17,8625;516,866;573,084
17,85;17,875;436,596;513,841
17,8625;17,8875;529,738;605,087
17,875;17,9;513,59;564,592
17,8875;17,9125;503,105;522,471
17,9;17,925;550,525;567,638
17,9125;17,9375;517,473;589,318
17,925;17,95;558,683;598,398
17,9375;17,9625;576,86;567,839
17,95;17,975;548,9;544,848
17,9625;17,9875;500,121;535,806
17,975;18;452,584;516,871
17,9875;18,0125;499,087;547,992
18;18,025;690,506;731,804
18,0125;18,0375;730,172;776,535
18,025;18,05;592,507;643,489
18,0375;18,0625;588,547;595,415
18,05;18,075;616,179;588,433
18,0625;18,0875;583,66;557,568
18,075;18,1;561,763;479,429
18,0875;18,1125;610,635;484,589
18,1;18,125;571,016;498,74
18,1125;18,1375;544,054;507,656
18,125;18,15;576,116;534,287
18,1375;18,1625;500,614;460,456
18,15;18,175;378,908;321,283
18,1625;18,1875;299,764;248,139
18,175;18,2;292,951;251,006
18,1875;18,2125;316,581;286,49
18,2;18,225;290,883;254,612
18,2125;18,2375;204,076;154,598
18,225;18,25;142,494;105,927
18,2375;18,2625;104,354;89,5421
18,25;18,275;79,3652;65,5243
18,2625;18,2875;70,2264;58,4187
18,275;18,3;62,2706;54,3629
18,2875;18,3125;53,0517;46,5563
18,3;18,325;53,2283;46,9002
18,3125;18,3375;57,28;48,8141
18,325;18,35;55,2625;53,5779
18,3375;18,3625;53,9071;51,2066
18,35;18,375;55,0117;54,9801
18,3625;18,3875;56,8116;61,207
18,375;18,4;59,3938;56,3385
18,3875;18,4125;533,054;410,069
18,4;18,425;611,594;474,736
18,4125;18,4375;696,338;569,174
18,425;18,45;631,07;523,094
18,4375;18,4625;95,5494;119,58
18,45;18,475;82,7383;93,3514
18,4625;18,4875;80,9354;84,6355
18,475;18,5;78,7565;89,3356
18,4875;18,5125;71,3888;72,7245
18,5;18,525;68,4207;60,0919
18,5125;18,5375;63,1115;62,521
18,525;18,55;63,0827;67,2201
18,5375;18,5625;62,7205;62,7326
18,55;18,575;63,343;63,5886
18,5625;18,5875;70,7662;68,941
18,575;18,6;355,786;236,768
18,5875;18,6125;366,588;249,675
18,6;18,625;137,722;120,032
18,6125;18,6375;408,596;342,076
18,625;18,65;424,002;356,144
18,6375;18,6625;177,117;155,136
18,65;18,675;154,379;131,099
18,6625;18,6875;168,63;139,793
18,675;18,7;165,47;131,775
18,6875;18,7125;168,199;114,58
18,7;18,725;227,843;155,965
18,7125;18,7375;613,79;440,769
18,725;18,75;866,818;623,599
18,7375;18,7625;716,57;518,324
18,75;18,775;630,47;448,873
18,7625;18,7875;637,08;467,072
18,775;18,8;418,681;352,379
18,7875;18,8125;310,431;315,517
18,8;18,825;255,721;329,991
18,8125;18,8375;220,885;305,398
18,825;18,85;161,068;233,448
18,8375;18,8625;132,691;177,094
18,85;18,875;1113,68;909,533
18,8625;18,8875;1291,76;1110,49
18,875;18,9;913,631;854,457
18,8875;18,9125;927,153;790,219
18,9;18,925;1075,87;891,717
18,9125;18,9375;2707,56;2334,95
18,925;18,95;4200,17;3559,24
18,9375;18,9625;4657,05;3928,63
18,95;18,975;4283,86;3649,41
18,9625;18,9875;3288,31;2697,53
18,975;19;2004,6;1471
18,9875;19,0125;1042,01;790,506
19;19,025;644,448;551,097
19,0125;19,0375;571,13;546,11
19,025;19,05;525,518;524,278
19,0375;19,0625;606,612;469,496
19,05;19,075;645,595;485,204
19,0625;19,0875;681,423;582,985
19,075;19,1;2403,55;2000,09
19,0875;19,1125;4401,96;3682,95
19,1;19,125;5770,93;4862,51
19,1125;19,1375;5305,34;4421,55
19,125;19,15;3269,24;2587,13
19,1375;19,1625;2818,66;2159,6
19,15;19,175;5527,88;4602,02
19,1625;19,1875;8305,73;7126,43
19,175;19,2;9001,05;7791,44
19,1875;19,2125;8489,72;7294,85
19,2;19,225;7809,09;6657,79
19,2125;19,2375;7262,04;5905,89
19,225;19,25;7191,33;5781,29
19,2375;19,2625;6280,61;5576,11
19,25;19,275;5192,3;4825,94
19,2625;19,2875;3931,42;3569,91
19,275;19,3;2131,45;2129,28
19,2875;19,3125;1342,09;1466,94
19,3;19,325;1113,81;1360,27
19,3125;19,3375;893,619;1036,95
19,325;19,35;780,592;807,032
19,3375;19,3625;730,469;750,512
19,35;19,375;489,148;495,043
19,3625;19,3875;332,424;293,005
19,375;19,4;297,703;239,479
19,3875;19,4125;296,363;280,466
19,4;19,425;375,355;394,808
19,4125;19,4375;367,056;384,086
19,425;19,45;233,92;244,206
19,4375;19,4625;217,643;206,08
