Start;Stop;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
0;0,125;6,77833e-06;0;-3,8178e-06;-5,09169e-06;4,67328e-05;-9,88268e-06;0,000107102;-0,000366486;0,000542726;-0,000127402;0,00408687;0,00510771;0,00411281;-0,000358361;0,001088;0,000902121;0,00790597;0,00815775;0,00858675;-0,00636397;0,000747034;0,000542563;0,00718546;0,00100246;0,00684487;0,00485598;0,00203951;-0,00316307;-0,00261377;0,00221904;0,000355481;0,000313023;0,000580307;-0,000623205;-0,00637715;0,00870397;-0,00831405;0,00263637;-0,00240633;-0,00429232;-0,000733186;0,00371255;-0,00200093;-0,000487214;-0,00127571;-0,000786055;-0,000761326;-0,000351736;-0,000110366;0,000100126;-4,49559e-05;0,000626716;0,000333964;0,000614096;-0,000428485;0,000783143;-0,0013477;0,000396127;-0,000409847;-0,000157739;-0,000436462;-0,000445169;-0,000833239;-0,000700787;-4,16565e-05;-0,00164764;0,000946043;-0,00102992;8,50894e-05;-0,000358937;-0,00175947;0,00179207;-0,000530032;0,000158146;0,000112741;0,000117703;-3,02425e-05;9,40347e-06;-0,000760425;-0,000688485;-0,000356141;0,000542339;-0,000344481;-4,80886e-05;-0,0008091;-0,00067292;0,000479915;-0,000477479;0,000853905;-0,000282927;0,000396297;0,000498297;-0,00262935;-0,00279493;-0,00186837;-0,0032564;0,00173106;0,0029076;-0,000312703;0,00477797;-0,00108401;-0,00243336;0,000683738;0,00158523;0,000493701;-0,00139514;-8,53162e-05;0,00147387;0,000983593;-0,00152696;0,000928255;0,000743145;-0,000412645;-0,000366197;-9,75781e-05;-0,00139409;-0,00049913;-0,0012392;-0,00132258;-0,00157614;-0,0001071;0,000794786;8,33315e-05;0,00823202;-0,00378067;-0,00227176;-0,00112348;-0,00470525;0,00285566;0,00215479;-0,00677448;-0,0119111;-0,0123978;-0,0231856;0,00213814;-0,00595154;0,00931122;-0,00489552;0,00344929;0,00335682;-0,000183476;0,000959666;0,00110947;-0,000946448;0,00111404;0,000952169;0,000139483;-0,000102662;-8,6893e-05;0,000113631;0,000128846;-0,000364591;0,000589768;-0,000276201;0,000302252;-6,52677e-05;4,36599e-05;2,44337e-05;-0,000103194;-0,000249827;-0,000288653;-0,000106182;-0,000431129;-0,000496002;-0,000336726;-1,33457e-05;-0,000185582;0,000237138;-5,75667e-05;3,2088e-05;8,61066e-05;0,000346049;-1,01089e-05;0,000113075;3,76605e-05;-0,000856534;4,7917e-05;-0,00028321;2,17929e-08;-1,26031e-05;0,000618872;-5,04465e-05;0,000456429;0,000428538;7,19863e-05;8,03654e-05;-3,23906e-05;-3,20429e-05;-0,000124842;-0,00018421;0,000285836;-0,000306821;0,000495464;0,000726893;0,000460187;-0,000232969;0,000505098;-0,00023428;0,000840427;0,000650563;0,000404249;0,00035208;-0,00014045;0,000154664;-0,000113865;1,17923e-05;-1,55882e-05;-6,09484e-05;0,000378498;-0,000383862;0,000312994;-0,000277845;1,43339e-05;-7,11016e-05;0,000132457;-0,000148974;0,000146415;0,000207142;0,000116336;-0,000129445;6,04846e-05;-0,000129237;3,52043e-06;1,48276e-05;-0,000137138;0,000134475;3,87724e-07;-5,46693e-05;0,000247435;-0,000222452;0,000337564;0,000274186;0,000441165;3,84858e-06;0,000364759;-0,000402381;-0,000137773;-7,62504e-05;-0,000258005;-0,000500441;1,71163e-05;0,000297389;2,29514e-05;-0,000259444;4,5752e-05;8,32627e-05;6,7039e-05;1,94395e-05;-1,83116e-05;-0,000116023;-0,000227779;-0,000327317;-0,000252539;1,64251e-05;8,3057e-05;-8,95046e-05;-8,39936e-06;4,68628e-07;4,68809e-05;-6,05358e-05;-5,7358e-05;-6,15277e-05;-8,7445e-06;-8,13066e-05;-0,000131001;7,995e-05;-0,000211081;-0,000147007;0,00012667;-0,000237247;9,55493e-05;-1,60296e-05;6,56645e-05;-9,77891e-05;-6,47706e-05;0,000184248;-8,13406e-05;8,34209e-05;-6,72442e-05;0,000152969;2,4438e-05;1,57214e-05;4,18913e-05;-0,00011307;-0,000111005;0,000216003;-0,000310281;4,94713e-05;-0,000129156;-6,6287e-05;-5,22313e-05;1,27423e-05;-3,81104e-05;-3,72122e-05;-8,1786e-05;9,31414e-05;-0,000202442;0,0001828;-0,000221574;0,000113657;-7,66082e-06;-0,000117588;0,000155867;0,000254139;-0,000154512;-0,00020206;-6,38559e-05;-0,00011631;0,000244168;-0,000153113;0,000147671;-0,00014409;-1,55194e-05;4,98502e-05;-0,000237154;0,000308238;-0,000686683;0,000259861;-0,000425627;-0,000371677;1,08506e-05;-5,69489e-05;0,000429784;0,000388515;0,000246774;0,000118397;7,59197e-06;3,91216e-06;-4,66572e-05;0,000194495;0,00019237;0,000358001;0,000493053;-4,46335e-05;0,000158558;-0,000218579;-4,32924e-05;-5,65342e-05;0,000102131;-5,20843e-05;3,95271e-05;-3,70796e-05;0,000115734;-8,7085e-05;8,01782e-05;-7,65373e-05;3,45739e-05;2,40653e-05;2,83378e-05;3,1574e-05;-2,26733e-05;2,03825e-05;9,75979e-05;-0,000129609;0,000187825;2,5119e-05;-0,000230544;0,000305453;-0,000359923;-5,87126e-05;-1,17826e-05;-0,000120272;0,000224559;0,000240827;0,000259061;2,96178e-05;0,000250276;-0,000279837;0,00017762;-8,32603e-05;0,000173313;0,000130297;0,000199289;-0,000254763;0,000130268;-0,000126426;0,000183024;0,000157787;8,05457e-05;2,66276e-05;-0,000130721;-0,000125614;-0,000203489;0,000225972;-8,75128e-05;-6,3054e-05;-2,69347e-05;3,03754e-05;-4,20452e-05;-3,2357e-05;-6,64156e-07;3,81403e-05;4,23554e-05;-6,38538e-05;3,58201e-05;1,85759e-05;0,000108419;2,43991e-05;6,73872e-05;-0,000144725;-8,70928e-05;-0,000107559;-5,78671e-05;-2,02146e-05;1,6949e-05;1,92165e-05;-7,66824e-05;0,000106338;7,05027e-05;8,73713e-05;6,24333e-05;-0,000110158;7,93607e-05;-3,5139e-05;9,03297e-05;0,000158741;0,000210835;0,000173665;-1,46232e-05;3,17239e-05;-0,000101266;5,17453e-06;-9,71188e-05;8,5961e-05;-5,64894e-05;5,53773e-05;-8,29217e-05;-8,21192e-05;-1,51453e-05;-0,000164443;8,93481e-05;-5,34639e-05;-3,89709e-05;6,61442e-05;6,41959e-06;-8,06653e-06;2,01586e-05;-4,73851e-05;-2,03273e-05;-2,17225e-05;3,30646e-05;2,74559e-05;-2,77731e-05;6,76793e-05;-1,16349e-05;-1,92137e-05;-2,26977e-05;-0,000140561;-9,05738e-05;-9,17586e-05;3,56615e-05;2,69691e-05;2,90352e-05;6,13165e-05;-0,000105781;2,80394e-05;-5,1898e-05;-1,98236e-05;4,70564e-05;-2,83051e-05;1,62362e-05;-1,91565e-05;-2,7909e-05;2,91736e-05;6,5062e-06;-1,25333e-05;-1,02508e-05;-2,65229e-05;-2,63555e-05;2,15709e-05;-6,83229e-05;8,05543e-05;-9,68221e-05;0,000104675;3,58585e-05;6,71797e-05;-3,05258e-07;1,73893e-05;-1,76471e-05;-3,46113e-07;-7,90326e-07;-7,6373e-06;3,21122e-05;-2,13478e-05;4,69226e-06;2,02025e-07;1,95268e-05;-5,75922e-05;9,88716e-05;-0,000102801;1,09542e-05;-6,25208e-05;-6,68054e-05;-1,77503e-06;-3,39459e-05;8,10392e-06;-1,14688e-05;-3,02839e-05;-5,29578e-05;-5,1736e-05;1,70577e-05;-1,80956e-06;-2,07112e-05;-2,26138e-05;2,12968e-06;3,17828e-06;-1,69556e-06;-4,80756e-06;5,39738e-07;1,21257e-06;-6,23404e-06;8,8482e-06;4,33893e-06;0;1,25592e-05;4,54661e-05;0,000176564;0,00163186;0,00465852;0,00953411;0,00999433;0,00139547;0,0104496;0,00914212;0,00310756;0,012939;0,00693154;0,00220616;0,00116726;0,00147716;5,83712e-05;0,00601364;0,0146497;0,0100208;0,00681844;0,00660777;0,00339601;0,00101194;0,000160508;0,000641868;0,000281734;0,00071185;0,00187211;0,00109589;0,00172462;0,00250692;0,00224622;0,00131168;0,00119684;0,00155542;0,000340414;0,000157853;0,000463799;0,000397331;0,000347893;0,000878712;0,00139401;0,000844944;0,000360341;0,00163594;0,00663622;0,0104395;0,00638952;0,00221221;0,00112067;0,000989373;0,00179476;0,00114393;0,0010497;0,0014679;0,000594674;0,00078759;0,00195573;0,00075654;0,0013577;0,00762806;0,00852541;0,00906561;0,0299079;0,0512793;0,0599621;0,0577445;0,0443378;0,0165848;0,000619766;0,000613797;0,000433956;0,000386566;0,00103215;0,0022861;0,00229681;0,00130003;0,000945322;0,00028739;5,57398e-05;0,000168874;0,00024613;0,000321955;2,28254e-05;0,000192479;0,000721119;0,000904581;0,000557818;5,65865e-05;0,000402882;0,000565486;0,000199518;1,31972e-05;0,000709452;0,00142501;0,000939752;0,000809948;0,00180553;0,00159354;0,000193555;8,74419e-05;0,000243372;2,76815e-05;0,000702245;0,00115895;0,0001614;0,000134368;0,000577618;0,000745843;0,000236012;0,000145359;0,000631258;0,000435932;0,000305611;0,000441217;0,000814563;0,000358578;3,41756e-05;0,000505264;0,000375373;0,000263765;0,000219352;0,000165738;0,000233319;0,000297426;0,000332204;0,000152107;3,46789e-07;1,80997e-05;0,00017234;7,0913e-05;0,000119193;0,000240496;0,000482136;0,000873197;0,000785092;0,000428204;2,07849e-05;0,00017485;0,000198524;0,000161919;0,000249558;0,000298389;7,71246e-05;4,72331e-05;3,54971e-05;0,000283456;0,000337596;0,000268321;8,36899e-05;0,00108338;0,00224597;0,00185239;0,000821546;0,000253071;7,16736e-05;0,000325582;0,000800052;0,000603885;0,000216607;0,00040999;0,000217123;6,76559e-05;0,000192425;0,000308419;0,000286015;7,25219e-05;3,68847e-05;9,23756e-05;3,73903e-05;0,000166449;0,000136629;1,11221e-05;0,000173121;4,59499e-05;7,32173e-05;0,00016473;0,000239509;0,000197837;7,33222e-05;0,000131985;0,000290058;0,000426857;0,000358415;0,000260022;0,000280265;0,000202052;0,000123041;0,000193197;0,000204127;0,000144011;6,00654e-05;1,35604e-05;1,74933e-05;8,69005e-05;0,00031665;0,000270571;0,000187846;0,00020199;-5,41021e-05;0,00010651;3,98087e-06;-0,000116397;-0,000123713;0,0005641;-0,000293364;-0,00024334;0,000149055;1,56189e-05;-6,85498e-05;-1,89048e-05;8,05944e-07;4,26334e-05;0,000165939;0,000250936;6,66664e-05;9,01324e-07;-7,13161e-05;1,61489e-05;-6,68348e-06;6,76655e-05;-0,000150393;-0,000281167;-1,25206e-05;2,94785e-05;3,23937e-05;-6,72749e-05;-2,72008e-05;3,39536e-05;-8,27336e-06;1,62028e-05;-4,59212e-07;-1,67202e-05;-3,59479e-06;2,69637e-05;-0,00010647;-0,000123783;6,44758e-05;4,01437e-05;3,63982e-05;-5,9266e-05;-1,60453e-06;6,12533e-05;-2,53763e-05;-7,42863e-05;5,68474e-05;2,15178e-05;-1,0963e-05;2,63386e-06;-1,46513e-05;1,11171e-05;-3,68664e-06;-2,98082e-06;6,64021e-07;0;0;3,65834e-06;1,61454e-06;1,23906e-05;9,79438e-05;0,000943711;0,00287785;0,00183722;0,00093708;0,00828441;0,00957195;0,000182368;0,00791807;0,00856984;0,00566572;0,00625081;0,00565008;0,00762652;0,0126559;0,00922256;0,00190468;0,00206754;0,00182409;0,000577213;0,000574486;0,000567247;0,000616925;0,00134354;0,000895181;0,00107435;0,000637581;0,000469603;0,000308758;0,0012895;0,00108613;0,00153746;0,00236922;0,000902387;0,000106459;9,09357e-06;0,0018263;0,00421467;0,00182562;0,000720467;0,000272826;0,00202914;0,000243919;0,0012034;0,00291516;0,00799501;0,0112593;0,00975619;0,00516206;0,00140884;0,00191435;0,00224531;0,000701865;0,000317061;0,00259146;0,00117113;0,00329319;0,0118992;0,00922007;0,00250055;0,00312247;0,000288726;0,00665822;0,00941754;0,00165895;0,00222529;0,00203601;0,00155671;0,00333404;0,00286105;0,000332338;1,42681e-05;6,48602e-05;0,000388786;0,000307776;9,65921e-05;0,000267777;0,00178235;0,00175059;0,000556153;0,000249704;0,000149513;0,000765664;0,00133142;0,000966675;0,000144472;0,000266425;0,0009869;0,000391681;3,24932e-05;8,01464e-05;6,3519e-05;0,000365295;0,000619349;0,000288326;0,000157822;0,000447179;0,000880947;0,000506432;8,34048e-05;0,000134642;0,000209877;0,000131772;0,00018817;0,000170866;8,8954e-05;0,000168582;0,000109027;1,5275e-06;3,16772e-05;2,20911e-05;0,000212765;0,000308877;0,000243888;0,000504659;0,000796246;0,000545391;0,000254937;0,000294578;0,000121754;7,82973e-05;0,000144325;0,000365108;0,000198983;5,49955e-05;0,000653797;0,000306874;2,19715e-05;0,000234644;0,0005064;0,000626174;0,000244563;1,47639e-05;1,76766e-05;0,000120711;0,000335317;0,000173868;7,03153e-06;0,000128703;0,000240873;0,000362434;0,000226455;0,000139741;7,52392e-05;3,7451e-05;0,000121775;0,000197351;0,000174611;7,99015e-05;6,1617e-05;1,00733e-05;9,19518e-05;0,000100465;4,37062e-05;0,000324854;0,000635289;0,000437242;8,40859e-05;0,000450625;0,000280965;1,15419e-06;0,000227665;0,000594177;0,00085594;0,00070425;0,000179008;0,000151027;4,82104e-05;8,07977e-05;7,48477e-05;0,000147852;8,08035e-05;2,62999e-05;0,000257805;0,000265179;0,000390792;0,000719843;0,000754296;0,000453303;0,000279587;0,000257112;0,000113819;0,000118195;0,000287444;0,000389848;0,000277949;0,000222457;0,000255938;0,000363772;0,000127593;6,86609e-05;0,000108237;7,30892e-05;1,32313e-05;6,07178e-06;6,5246e-05;0,000107636;7,36345e-05;2,76028e-05;-2,06002e-05;4,66303e-05;2,15265e-05;-1,46016e-05;-1,72597e-05;7,00222e-05;9,58842e-05;-5,07442e-05;-0,000149205;-0,000108055;0,000154355;3,10655e-06;-0,000161578;2,04223e-05;-4,28449e-05;-2,64698e-05;2,57863e-05;-3,63292e-06;-5,07882e-05;-5,62938e-05;1,55458e-06;6,84373e-05;1,72548e-05;1,84681e-05;-9,00383e-05;-0,000154642;-8,45721e-05;4,16193e-05;1,24929e-05;-4,45539e-06;0,00024989;3,57881e-05;-6,37884e-05;-6,75345e-05;1,48609e-05;2,60721e-05;-4,6885e-06;7,7547e-06;-1,58534e-06;-9,70989e-06;-1,36965e-05;-4,79251e-05;3,12241e-05;5,10034e-05;7,84523e-05;5,05001e-05;7,16576e-05;4,85673e-05;-1,96357e-05;-7,4147e-06;1,50976e-06;6,78932e-06;-1,77558e-06;0;0
