Start;Stop;;;;
10,275;10,3;33;35;33;33
10,2875;10,3125;33;38;33;37
10,3;10,325;32;37;33;41
10,3125;10,3375;33;32;33;44
10,325;10,35;32;35;33;45
10,3375;10,3625;33;38;33;40
10,35;10,375;32;37;32;41
10,3625;10,3875;33;32;33;38
10,375;10,4;33;35;33;41
10,3875;10,4125;32;35;33;44
10,4;10,425;33;34;28;48
10,4125;10,4375;33;41;27;55
10,425;10,45;35;45;29;51
10,4375;10,4625;34;43;28;47
10,45;10,475;33;47;29;48
10,4625;10,4875;31;55;25;53
10,475;10,5;30;50;22;59
10,4875;10,5125;27;57;23;66
10,5;10,525;23;55;25;66
10,5125;10,5375;27;51;28;65
10,525;10,55;26;65;26;63
10,5375;10,5625;27;61;24;61
10,55;10,575;26;58;21;64
10,5625;10,5875;23;63;19;63
10,575;10,6;25;65;20;69
10,5875;10,6125;24;60;22;71
10,6;10,625;23;70;21;74
10,6125;10,6375;21;72;19;84
10,625;10,65;20;57;20;73
10,6375;10,6625;20;65;20;61
10,65;10,675;20;65;20;63
10,6625;10,6875;19;68;19;76
10,675;10,7;19;61;19;73
10,6875;10,7125;20;49;20;67
10,7;10,725;19;66;19;84
10,7125;10,7375;19;61;19;83
10,725;10,75;20;64;20;81
10,7375;10,7625;20;71;20;69
10,75;10,775;22;84;20;65
10,7625;10,7875;21;89;19;67
10,775;10,8;23;81;19;68
10,7875;10,8125;23;77;20;61
10,8;10,825;20;59;20;57
10,8125;10,8375;20;59;19;73
10,825;10,85;21;62;21;78
10,8375;10,8625;26;64;24;75
10,85;10,875;24;69;22;69
10,8625;10,8875;19;66;21;67
10,875;10,9;21;67;25;73
10,8875;10,9125;22;76;28;78
10,9;10,925;20;68;24;75
10,9125;10,9375;21;63;24;73
10,925;10,95;21;66;25;72
10,9375;10,9625;28;83;24;83
10,95;10,975;28;78;24;78
10,9625;10,9875;24;67;22;78
10,975;11;23;74;21;78
10,9875;11,0125;21;71;21;73
11;11,025;22;65;21;73
11,0125;11,0375;20;72;22;67
11,025;11,05;19;78;21;75
11,0375;11,0625;19;63;19;65
11,05;11,075;22;60;22;57
11,0625;11,0875;21;65;21;71
11,075;11,1;20;66;19;69
11,0875;11,1125;19;69;20;67
11,1;11,125;21;82;21;78
11,1125;11,1375;22;88;22;78
11,125;11,15;21;93;17;84
11,1375;11,1625;21;81;17;70
11,15;11,175;20;81;22;61
11,1625;11,1875;19;98;21;67
11,175;11,2;17;88;25;82
11,1875;11,2125;20;81;26;83
11,2;11,225;22;85;22;77
11,2125;11,2375;21;110;23;85
11,225;11,25;21;110;21;80
11,2375;11,2625;22;92;22;83
11,25;11,275;25;93;22;82
11,2625;11,2875;30;96;24;92
11,275;11,3;25;91;25;95
11,2875;11,3125;23;111;19;101
11,3;11,325;26;108;20;101
11,3125;11,3375;21;100;25;104
11,325;11,35;19;102;23;99
11,3375;11,3625;24;102;24;106
11,35;11,375;27;96;27;105
11,3625;11,3875;21;97;23;89
11,375;11,4;21;111;20;105
11,3875;11,4125;26;101;20;111
11,4;11,425;30;101;19;97
11,4125;11,4375;29;106;21;102
11,425;11,45;22;98;22;112
11,4375;11,4625;19;99;30;115
11,45;11,475;22;99;32;108
11,4625;11,4875;23;95;27;112
11,475;11,5;19;85;23;119
11,4875;11,5125;19;69;21;89
11,5;11,525;26;76;24;108
11,5125;11,5375;28;80;26;116
11,525;11,55;21;72;25;78
11,5375;11,5625;17;63;19;57
11,55;11,575;16;65;16;64
11,5625;11,5875;18;70;22;72
11,575;11,6;20;64;25;74
11,5875;11,6125;20;60;30;63
11,6;11,625;25;61;27;55
11,6125;11,6375;26;67;25;68
11,625;11,65;27;71;27;67
11,6375;11,6625;27;62;25;56
11,65;11,675;24;59;32;59
11,6625;11,6875;23;59;29;71
11,675;11,7;23;57;21;71
11,6875;11,7125;24;62;24;60
11,7;11,725;29;71;29;55
11,7125;11,7375;33;71;25;57
11,725;11,75;28;58;22;54
11,7375;11,7625;23;52;24;54
11,75;11,775;28;53;24;59
11,7625;11,7875;27;55;21;52
11,775;11,8;21;51;19;43
11,7875;11,8125;19;43;20;45
11,8;11,825;19;44;19;53
11,8125;11,8375;19;48;19;48
11,825;11,85;19;45;19;41
11,8375;11,8625;20;48;20;46
11,85;11,875;22;55;20;47
11,8625;11,8875;21;64;19;50
11,875;11,9;19;64;19;46
11,8875;11,9125;20;69;20;61
11,9;11,925;20;71;20;67
11,9125;11,9375;19;63;19;50
11,925;11,95;19;67;19;46
11,9375;11,9625;22;80;20;50
11,95;11,975;22;75;20;51
11,9625;11,9875;19;67;19;47
11,975;12;21;71;21;54
11,9875;12,0125;26;66;22;55
12;12,025;24;75;22;59
12,0125;12,0375;19;79;21;63
12,025;12,05;21;64;21;50
12,0375;12,0625;22;69;22;47
12,05;12,075;22;83;20;51
12,0625;12,0875;21;91;19;63
12,075;12,1;23;98;19;72
12,0875;12,1125;24;94;20;72
12,1;12,125;20;86;20;86
12,1125;12,1375;21;91;19;91
12,125;12,15;25;104;19;89
12,1375;12,1625;26;117;20;90
12,15;12,175;22;118;20;84
12,1625;12,1875;22;106;19;66
12,175;12,2;21;91;19;69
12,1875;12,2125;21;101;19;83
12,2;12,225;22;114;22;98
12,2125;12,2375;24;112;22;95
12,225;12,25;31;102;27;74
12,2375;12,2625;32;90;32;67
12,25;12,275;30;80;30;72
12,2625;12,2875;28;68;28;65
12,275;12,3;26;66;26;46
12,2875;12,3125;26;70;26;46
12,3;12,325;26;86;26;55
12,3125;12,3375;26;82;26;63
12,325;12,35;28;78;28;65
12,3375;12,3625;28;80;32;56
12,35;12,375;28;84;32;58
12,3625;12,3875;28;102;30;71
12,375;12,4;26;114;28;82
12,3875;12,4125;36;119;27;81
12,4;12,425;44;132;28;83
12,4125;12,4375;30;141;28;99
12,425;12,45;26;147;30;100
12,4375;12,4625;29;146;32;89
12,45;12,475;25;130;26;83
12,4625;12,4875;24;114;24;86
12,475;12,5;32;121;33;82
12,4875;12,5125;34;140;31;76
12,5;12,525;31;113;25;76
12,5125;12,5375;33;106;24;98
12,525;12,55;30;117;30;99
12,5375;12,5625;30;103;32;85
12,55;12,575;31;82;27;84
12,5625;12,5875;29;85;30;79
12,575;12,6;28;83;34;72
12,5875;12,6125;31;85;32;73
12,6;12,625;30;78;28;71
12,6125;12,6375;26;73;25;68
12,625;12,65;26;82;29;69
12,6375;12,6625;28;75;30;73
12,65;12,675;26;87;31;82
12,6625;12,6875;27;89;29;82
12,675;12,7;27;74;22;77
12,6875;12,7125;27;87;24;96
12,7;12,725;32;88;26;107
12,7125;12,7375;28;86;23;90
12,725;12,75;24;89;23;83
12,7375;12,7625;26;79;24;75
12,75;12,775;23;88;23;82
12,7625;12,7875;20;94;24;94
12,775;12,8;25;93;23;81
12,7875;12,8125;30;97;23;90
12,8;12,825;28;100;24;111
12,8125;12,8375;30;108;21;110
12,825;12,85;33;104;21;92
12,8375;12,8625;26;91;22;77
12,85;12,875;27;100;19;84
12,8625;12,8875;29;99;21;88
12,875;12,9;26;96;22;72
12,8875;12,9125;25;107;19;63
12,9;12,925;21;94;19;56
12,9125;12,9375;22;88;20;54
12,925;12,95;24;95;20;59
12,9375;12,9625;24;83;20;63
12,95;12,975;23;85;19;66
12,9625;12,9875;21;88;19;58
12,975;13;22;86;20;61
12,9875;13,0125;24;81;20;72
13;13,025;22;74;19;78
13,0125;13,0375;21;83;19;77
13,025;13,05;21;86;20;72
13,0375;13,0625;19;76;20;61
13,05;13,075;19;75;19;71
13,0625;13,0875;19;85;19;69
13,075;13,1;20;94;20;61
13,0875;13,1125;20;94;22;64
13,1;13,125;22;80;23;60
13,1125;13,1375;21;83;21;59
13,125;13,15;21;84;24;60
13,1375;13,1625;22;83;24;67
13,15;13,175;20;84;23;72
13,1625;13,1875;25;90;25;72
13,175;13,2;24;81;24;70
13,1875;13,2125;22;66;24;69
13,2;13,225;22;74;22;67
13,2125;13,2375;17;73;20;75
13,225;13,25;19;78;19;73
13,2375;13,2625;21;71;21;59
13,25;13,275;23;89;25;61
13,2625;13,2875;24;95;24;62
13,275;13,3;18;77;26;62
13,2875;13,3125;17;66;29;69
13,3;13,325;19;55;25;53
13,3125;13,3375;17;70;21;54
13,325;13,35;19;72;21;62
13,3375;13,3625;23;63;20;61
13,35;13,375;20;75;18;73
13,3625;13,3875;17;81;19;75
13,375;13,4;19;78;25;78
13,3875;13,4125;16;70;26;71
13,4;13,425;15;79;22;63
13,4125;13,4375;15;82;19;64
13,425;13,45;14;85;21;68
13,4375;13,4625;16;92;24;76
13,45;13,475;21;95;20;93
13,4625;13,4875;23;99;21;80
13,475;13,5;25;86;25;67
13,4875;13,5125;22;83;26;70
13,5;13,525;16;86;22;74
13,5125;13,5375;24;103;19;82
13,525;13,55;27;105;19;77
13,5375;13,5625;21;99;21;69
13,55;13,575;22;101;24;67
13,5625;13,5875;20;104;19;92
13,575;13,6;19;95;19;105
13,5875;13,6125;16;83;20;97
13,6;13,625;17;94;20;100
13,6125;13,6375;21;98;21;93
13,625;13,65;19;93;19;82
13,6375;13,6625;17;92;19;86
13,65;13,675;19;108;29;98
13,6625;13,6875;24;104;30;109
13,675;13,7;23;101;26;103
13,6875;13,7125;25;105;31;107
13,7;13,725;24;84;26;93
13,7125;13,7375;20;73;28;96
13,725;13,75;29;98;36;123
13,7375;13,7625;31;119;39;113
13,75;13,775;24;106;33;88
13,7625;13,7875;24;86;26;90
13,775;13,8;34;85;32;89
13,7875;13,8125;40;90;37;82
13,8;13,825;38;87;42;83
13,8125;13,8375;38;79;49;79
13,825;13,85;34;80;42;82
13,8375;13,8625;36;86;45;78
13,85;13,875;39;84;52;78
13,8625;13,8875;38;77;45;79
13,875;13,9;46;84;46;88
13,8875;13,9125;43;95;48;104
13,9;13,925;33;91;43;95
13,9125;13,9375;31;85;39;85
13,925;13,95;28;78;36;86
13,9375;13,9625;26;83;32;81
13,95;13,975;26;89;30;85
13,9625;13,9875;26;85;36;102
13,975;14;25;87;36;101
13,9875;14,0125;27;82;32;88
14;14,025;25;94;35;98
14,0125;14,0375;25;108;39;107
14,025;14,05;30;90;32;109
14,0375;14,0625;28;92;28;112
14,05;14,075;32;100;42;102
14,0625;14,0875;38;97;44;92
14,075;14,1;32;95;36;89
14,0875;14,1125;30;99;45;89
14,1;14,125;36;103;48;90
14,1125;14,1375;37;102;44;93
14,125;14,15;35;102;45;104
14,1375;14,1625;33;104;41;125
14,15;14,175;31;113;36;121
14,1625;14,1875;35;101;32;99
14,175;14,2;37;100;35;97
14,1875;14,2125;35;124;34;106
14,2;14,225;40;119;32;90
14,2125;14,2375;37;124;32;103
14,225;14,25;32;117;34;110
14,2375;14,2625;33;87;37;101
14,25;14,275;39;89;45;104
14,2625;14,2875;41;105;48;104
14,275;14,3;40;107;46;107
14,2875;14,3125;43;92;45;102
14,3;14,325;45;89;43;97
14,3125;14,3375;38;97;40;96
14,325;14,35;32;103;45;98
14,3375;14,3625;48;111;54;106
14,35;14,375;51;114;50;122
14,3625;14,3875;48;122;58;125
14,375;14,4;48;120;60;118
14,3875;14,4125;37;106;51;118
14,4;14,425;36;106;46;115
14,4125;14,4375;36;105;39;111
14,425;14,45;34;100;41;97
14,4375;14,4625;37;94;43;81
14,45;14,475;39;95;41;87
14,4625;14,4875;46;110;42;101
14,475;14,5;43;109;42;101
14,4875;14,5125;31;100;41;104
14,5;14,525;37;106;37;111
14,5125;14,5375;40;104;34;101
14,525;14,55;34;90;33;91
14,5375;14,5625;32;93;36;93
14,55;14,575;27;90;31;79
14,5625;14,5875;28;77;27;67
14,575;14,6;35;74;34;67
14,5875;14,6125;37;74;35;74
14,6;14,625;36;77;34;84
14,6125;14,6375;28;81;31;75
14,625;14,65;25;80;25;73
14,6375;14,6625;29;71;26;68
14,65;14,675;32;69;34;58
14,6625;14,6875;30;92;32;68
14,675;14,7;30;105;26;83
14,6875;14,7125;31;96;28;80
14,7;14,725;27;79;26;66
14,7125;14,7375;22;81;21;67
14,725;14,75;21;74;21;74
14,7375;14,7625;21;81;20;73
14,75;14,775;26;90;18;67
14,7625;14,7875;26;75;18;63
14,775;14,8;24;75;18;68
14,7875;14,8125;25;79;21;74
14,8;14,825;21;76;23;72
14,8125;14,8375;22;74;20;79
14,825;14,85;24;84;20;80
14,8375;14,8625;24;89;23;77
14,85;14,875;23;80;21;74
14,8625;14,8875;20;88;18;69
14,875;14,9;24;98;18;68
14,8875;14,9125;22;98;19;74
14,9;14,925;23;103;21;71
14,9125;14,9375;24;112;22;76
14,925;14,95;22;112;22;92
14,9375;14,9625;26;103;22;93
14,95;14,975;29;100;21;101
14,9625;14,9875;26;99;21;115
14,975;15;22;102;26;114
14,9875;15,0125;23;103;26;120
15;15,025;28;105;26;116
15,0125;15,0375;31;110;31;124
15,025;15,05;33;100;31;127
15,0375;15,0625;40;103;30;128
15,05;15,075;34;116;32;125
15,0625;15,0875;28;116;36;126
15,075;15,1;41;118;39;141
15,0875;15,1125;53;136;43;139
15,1;15,125;46;126;46;130
15,1125;15,1375;36;113;38;116
15,125;15,15;37;119;25;104
15,1375;15,1625;40;107;29;99
15,15;15,175;39;106;34;87
15,1625;15,1875;29;104;26;89
15,175;15,2;35;92;29;98
15,1875;15,2125;39;82;32;90
15,2;15,225;32;93;30;86
15,2125;15,2375;30;107;29;93
15,225;15,25;28;110;28;90
15,2375;15,2625;22;107;25;89
15,25;15,275;16;95;18;86
15,2625;15,2875;15;95;19;99
15,275;15,3;19;91;20;111
15,2875;15,3125;30;104;30;106
15,3;15,325;25;112;29;106
15,3125;15,3375;23;94;27;113
15,325;15,35;30;104;36;119
15,3375;15,3625;36;115;42;113
15,35;15,375;35;95;37;115
15,3625;15,3875;23;90;25;117
15,375;15,4;18;118;22;126
15,3875;15,4125;18;118;22;122
15,4;15,425;20;106;26;101
15,4125;15,4375;22;115;32;104
15,425;15,45;25;116;29;111
15,4375;15,4625;29;102;31;109
15,45;15,475;28;111;36;125
15,4625;15,4875;27;109;34;110
15,475;15,5;28;110;37;87
15,4875;15,5125;29;115;36;90
15,5;15,525;32;100;33;86
15,5125;15,5375;28;119;34;99
15,525;15,55;31;132;39;112
15,5375;15,5625;37;122;41;115
15,55;15,575;38;120;44;114
15,5625;15,5875;30;110;42;118
15,575;15,6;27;105;47;122
15,5875;15,6125;38;118;50;136
15,6;15,625;43;129;41;138
15,6125;15,6375;40;127;44;127
15,625;15,65;41;138;41;129
15,6375;15,6625;51;143;35;136
15,65;15,675;52;136;48;141
15,6625;15,6875;34;133;46;145
15,675;15,7;22;129;26;141
15,6875;15,7125;32;130;22;133
15,7;15,725;33;124;27;124
15,7125;15,7375;26;123;28;102
15,725;15,75;37;132;37;119
15,7375;15,7625;37;142;43;146
15,75;15,775;30;128;38;139
15,7625;15,7875;29;115;38;134
15,775;15,8;37;129;41;137
15,7875;15,8125;42;140;41;141
15,8;15,825;27;131;29;138
15,8125;15,8375;27;133;27;132
15,825;15,85;34;118;34;116
15,8375;15,8625;38;121;38;120
15,85;15,875;37;150;37;135
15,8625;15,8875;39;139;27;145
15,875;15,9;38;138;32;134
15,8875;15,9125;34;154;44;130
15,9;15,925;42;154;44;141
15,9125;15,9375;48;156;38;145
15,925;15,95;39;148;34;136
15,9375;15,9625;25;141;25;140
15,95;15,975;30;162;33;153
15,9625;15,9875;42;160;50;140
15,975;16;42;148;39;140
15,9875;16,0125;36;157;39;148
16;16,025;31;149;45;142
16,0125;16,0375;39;130;49;134
16,025;16,05;42;143;52;130
16,0375;16,0625;42;158;49;138
16,05;16,075;42;152;46;150
16,0625;16,0875;47;154;53;160
16,075;16,1;51;147;51;146
16,0875;16,1125;38;139;40;124
16,1;16,125;40;139;44;125
16,1125;16,1375;49;131;47;142
16,125;16,15;43;124;43;150
16,1375;16,1625;47;139;46;155
16,15;16,175;57;159;45;139
16,1625;16,1875;38;146;29;119
16,175;16,2;29;123;28;124
16,1875;16,2125;31;129;33;139
16,2;16,225;24;141;29;144
16,2125;16,2375;22;130;27;144
16,225;16,25;31;133;33;147
16,2375;16,2625;33;148;42;141
16,25;16,275;25;121;33;110
16,2625;16,2875;24;128;24;103
16,275;16,3;27;135;30;131
16,2875;16,3125;27;117;29;136
16,3;16,325;24;123;32;142
16,3125;16,3375;25;117;35;135
16,325;16,35;25;113;35;124
16,3375;16,3625;26;129;32;135
16,35;16,375;33;123;32;128
16,3625;16,3875;39;126;39;118
16,375;16,4;34;129;39;115
16,3875;16,4125;28;116;34;122
16,4;16,425;29;120;35;138
16,4125;16,4375;25;124;33;130
16,425;16,45;26;128;28;122
16,4375;16,4625;35;126;33;126
16,45;16,475;37;122;43;141
16,4625;16,4875;38;126;42;144
16,475;16,5;49;130;51;138
16,4875;16,5125;47;133;57;138
16,5;16,525;35;140;40;147
16,5125;16,5375;32;145;36;152
16,525;16,55;44;151;41;144
16,5375;16,5625;39;141;33;145
16,55;16,575;31;124;31;145
16,5625;16,5875;36;130;40;141
16,575;16,6;37;135;45;136
16,5875;16,6125;39;129;41;132
16,6;16,625;40;137;30;150
16,6125;16,6375;33;142;35;155
16,625;16,65;33;137;35;133
16,6375;16,6625;44;132;32;129
16,65;16,675;43;137;39;129
16,6625;16,6875;50;137;42;125
16,675;16,7;48;118;50;134
16,6875;16,7125;37;129;56;137
16,7;16,725;43;143;55;129
16,7125;16,7375;36;144;51;134
16,725;16,75;35;143;63;149
16,7375;16,7625;41;140;75;154
16,75;16,775;42;144;64;159
16,7625;16,7875;57;139;61;153
16,775;16,8;67;139;58;147
16,7875;16,8125;56;145;54;147
16,8;16,825;44;150;56;145
16,8125;16,8375;51;153;56;155
16,825;16,85;55;157;73;159
16,8375;16,8625;58;150;71;158
16,85;16,875;57;147;59;153
16,8625;16,8875;68;157;62;146
16,875;16,9;68;152;56;143
16,8875;16,9125;40;149;48;151
16,9;16,925;43;148;49;153
16,9125;16,9375;45;152;49;147
16,925;16,95;41;149;53;143
16,9375;16,9625;53;147;54;146
16,95;16,975;53;148;50;150
16,9625;16,9875;46;148;47;149
16,975;17;42;141;48;135
16,9875;17,0125;35;137;41;133
17;17,025;41;131;41;151
17,0125;17,0375;43;125;45;143
17,025;17,05;38;121;42;115
17,0375;17,0625;31;101;35;105
17,05;17,075;27;91;33;96
17,0625;17,0875;35;96;33;102
17,075;17,1;41;101;35;96
17,0875;17,1125;45;92;37;81
17,1;17,125;37;77;32;87
17,1125;17,1375;27;69;31;94
17,125;17,15;30;68;31;98
17,1375;17,1625;29;65;31;94
17,15;17,175;28;73;36;97
17,1625;17,1875;29;88;39;104
17,175;17,2;25;77;35;103
17,1875;17,2125;22;77;33;112
17,2;17,225;21;87;29;116
17,2125;17,2375;21;90;25;104
17,225;17,25;22;95;26;99
17,2375;17,2625;27;88;25;103
17,25;17,275;27;85;29;97
17,2625;17,2875;24;87;30;100
17,275;17,3;23;75;29;94
17,2875;17,3125;25;64;29;98
17,3;17,325;25;63;27;99
17,3125;17,3375;22;77;26;99
17,325;17,35;23;88;27;112
17,3375;17,3625;25;93;38;117
17,35;17,375;25;91;35;115
17,3625;17,3875;23;79;27;117
17,375;17,4;24;79;27;110
17,3875;17,4125;23;93;29;101
17,4;17,425;23;83;30;109
17,4125;17,4375;23;77;27;105
17,425;17,45;23;94;25;97
17,4375;17,4625;24;91;24;91
17,45;17,475;26;91;29;100
17,4625;17,4875;29;98;37;117
17,475;17,5;25;101;35;113
17,4875;17,5125;28;92;26;111
17,5;17,525;27;78;27;112
17,5125;17,5375;26;79;32;107
17,525;17,55;26;103;32;119
17,5375;17,5625;25;123;31;131
17,55;17,575;26;132;30;134
17,5625;17,5875;27;122;31;133
17,575;17,6;29;122;29;119
17,5875;17,6125;32;135;26;119
17,6;17,625;25;128;27;131
17,6125;17,6375;19;130;29;136
17,625;17,65;25;128;29;130
17,6375;17,6625;26;116;28;126
17,65;17,675;31;109;26;135
17,6625;17,6875;33;104;24;129
17,675;17,7;26;111;27;129
17,6875;17,7125;25;125;27;134
17,7;17,725;30;128;37;137
17,7125;17,7375;35;137;41;141
17,725;17,75;41;142;34;133
17,7375;17,7625;36;128;40;130
17,75;17,775;25;118;41;134
17,7625;17,7875;31;132;35;128
17,775;17,8;42;135;31;127
17,7875;17,8125;31;134;29;132
17,8;17,825;25;132;29;126
17,8125;17,8375;27;128;32;126
17,825;17,85;32;130;36;120
17,8375;17,8625;29;124;31;111
17,85;17,875;35;132;27;128
17,8625;17,8875;43;129;27;140
17,875;17,9;33;116;31;140
17,8875;17,9125;28;132;42;133
17,9;17,925;25;135;49;131
17,9125;17,9375;31;120;48;127
17,925;17,95;34;123;48;132
17,9375;17,9625;35;139;43;147
17,95;17,975;33;150;35;151
17,9625;17,9875;32;140;36;143
17,975;18;30;122;43;132
17,9875;18,0125;27;134;45;124
18;18,025;25;144;31;132
18,0125;18,0375;26;147;29;135
18,025;18,05;29;153;32;126
18,0375;18,0625;35;139;33;137
18,05;18,075;35;129;38;151
18,0625;18,0875;40;134;46;153
18,075;18,1;41;139;45;155
18,0875;18,1125;35;141;43;149
18,1;18,125;41;140;43;149
18,1125;18,1375;40;139;48;154
18,125;18,15;31;143;48;143
18,1375;18,1625;27;145;33;139
18,15;18,175;25;155;35;143
18,1625;18,1875;32;151;40;150
18,175;18,2;44;145;48;152
18,1875;18,2125;48;141;58;145
18,2;18,225;51;148;49;141
18,2125;18,2375;49;146;41;150
18,225;18,25;46;149;38;154
18,2375;18,2625;43;161;55;149
18,25;18,275;51;156;71;158
18,2625;18,2875;59;153;70;151
18,275;18,3;57;152;69;140
18,2875;18,3125;57;159;67;155
18,3;18,325;51;165;71;165
18,3125;18,3375;49;164;68;154
18,325;18,35;50;161;72;148
18,3375;18,3625;51;160;70;149
18,35;18,375;67;150;60;145
18,3625;18,3875;68;151;54;152
18,375;18,4;60;151;51;154
18,3875;18,4125;68;148;52;146
18,4;18,425;64;146;69;138
18,4125;18,4375;61;145;80;142
18,425;18,45;70;149;61;147
18,4375;18,4625;68;149;70;150
18,45;18,475;58;147;69;156
18,4625;18,4875;65;151;67;156
18,475;18,5;69;157;72;157
18,4875;18,5125;59;152;57;149
18,5;18,525;58;148;63;138
18,5125;18,5375;66;135;58;143
18,525;18,55;72;153;53;150
18,5375;18,5625;66;158;66;149
18,55;18,575;52;143;62;142
18,5625;18,5875;58;146;74;146
18,575;18,6;62;153;90;152
18,5875;18,6125;67;165;79;153
18,6;18,625;73;154;55;153
18,6125;18,6375;56;147;50;150
18,625;18,65;58;157;66;153
18,6375;18,6625;67;166;73;161
18,65;18,675;61;157;61;155
18,6625;18,6875;64;147;54;161
18,675;18,7;69;150;68;161
18,6875;18,7125;73;155;73;150
18,7;18,725;71;161;63;157
18,7125;18,7375;55;164;57;159
18,725;18,75;54;167;52;159
18,7375;18,7625;51;159;52;162
18,75;18,775;45;156;53;159
18,7625;18,7875;65;156;54;161
18,775;18,8;59;151;57;167
18,7875;18,8125;39;166;61;172
18,8;18,825;56;169;65;158
18,8125;18,8375;73;157;61;152
18,825;18,85;73;158;66;155
18,8375;18,8625;71;159;68;150
18,85;18,875;63;161;68;155
18,8625;18,8875;56;167;60;164
18,875;18,9;53;168;54;168
18,8875;18,9125;57;171;64;159
18,9;18,925;62;168;60;156
18,9125;18,9375;53;163;68;154
18,925;18,95;53;164;68;157
18,9375;18,9625;55;156;69;160
18,95;18,975;60;161;86;153
18,9625;18,9875;67;165;75;149
18,975;19;68;159;69;155
18,9875;19,0125;71;161;77;162
19;19,025;68;170;72;168
19,0125;19,0375;68;173;66;163
19,025;19,05;65;163;63;156
19,0375;19,0625;58;155;70;155
19,05;19,075;56;160;61;163
19,0625;19,0875;57;158;55;166
19,075;19,1;64;149;62;158
19,0875;19,1125;65;157;54;159
19,1;19,125;66;173;52;159
19,1125;19,1375;55;165;57;159
19,125;19,15;61;168;55;170
19,1375;19,1625;71;179;64;173
19,15;19,175;61;177;69;172
19,1625;19,1875;55;171;55;174
19,175;19,2;39;160;55;165
19,1875;19,2125;47;165;61;164
19,2;19,225;63;168;59;163
19,2125;19,2375;61;151;66;155
19,225;19,25;59;152;74;156
19,2375;19,2625;57;173;58;164
19,25;19,275;46;160;49;169
19,2625;19,2875;45;139;57;166
19,275;19,3;46;146;56;159
19,2875;19,3125;46;158;50;156
19,3;19,325;59;156;59;153
19,3125;19,3375;55;160;69;161
19,325;19,35;49;163;64;173
19,3375;19,3625;57;157;59;170
19,35;19,375;50;157;47;153
19,3625;19,3875;38;161;44;147
19,375;19,4;61;162;45;158
19,3875;19,4125;84;166;42;149
19,4;19,425;64;166;49;137
19,4125;19,4375;46;160;48;147
19,425;19,45;45;162;37;157
19,4375;19,4625;53;162;37;159
19,45;19,475;59;166;55;156
19,4625;19,4875;46;167;58;160
19,475;19,5;43;160;47;156
19,4875;19,5125;45;165;37;156
19,5;19,525;40;170;30;158
19,5125;19,5375;45;168;39;153
19,525;19,55;45;164;47;154
19,5375;19,5625;46;157;59;164
19,55;19,575;53;160;56;173
19,5625;19,5875;51;174;41;182
19,575;19,6;47;181;47;182
19,5875;19,6125;40;178;46;168
19,6;19,625;32;176;38;163
19,6125;19,6375;35;177;46;166
19,625;19,65;37;168;47;165
19,6375;19,6625;33;162;37;154
19,65;19,675;56;161;60;155
19,6625;19,6875;64;166;79;167
19,675;19,7;41;176;59;160
19,6875;19,7125;44;161;54;159
19,7;19,725;55;153;60;165
19,7125;19,7375;48;166;55;159
19,725;19,75;45;165;61;154
19,7375;19,7625;41;155;56;152
19,75;19,775;47;150;57;157
19,7625;19,7875;51;149;65;157
19,775;19,8;48;157;57;157
19,7875;19,8125;50;164;62;160
19,8;19,825;47;166;65;169
19,8125;19,8375;49;149;59;158
19,825;19,85;53;140;67;144
19,8375;19,8625;64;149;73;150
19,85;19,875;75;146;78;142
19,8625;19,8875;77;151;80;139
19,875;19,9;59;147;67;141
19,8875;19,9125;44;129;46;136
19,9;19,925;32;118;28;128
19,9125;19,9375;21;113;19;115
19,925;19,95;18;100;17;103
19,9375;19,9625;25;98;27;87
19,95;19,975;36;116;34;93
19,9625;19,9875;42;125;34;110
19,975;20;36;121;34;114
19,9875;20,0125;24;109;33;112
20;20,025;24;111;25;113
20,0125;20,0375;26;121;26;111
20,025;20,05;26;107;34;90
20,0375;20,0625;29;88;35;76
20,05;20,075;29;80;32;76
20,0625;20,0875;32;79;37;74
20,075;20,1;36;81;39;70
20,0875;20,1125;29;71;35;62
20,1;20,125;33;75;38;61
20,1125;20,1375;34;70;43;60
20,125;20,15;33;67;42;56
20,1375;20,1625;40;70;40;60
20,15;20,175;38;69;38;61
20,1625;20,1875;30;75;37;56
20,175;20,2;31;78;38;49
20,1875;20,2125;32;72;38;54
20,2;20,225;28;71;38;68
20,2125;20,2375;28;72;36;68
20,225;20,25;38;74;37;62
20,2375;20,2625;39;72;39;66
20,25;20,275;32;61;38;74
20,2625;20,2875;34;66;38;76
20,275;20,3;34;66;36;76
20,2875;20,3125;31;58;29;75
20,3;20,325;34;64;32;71
20,3125;20,3375;34;72;39;64
20,325;20,35;30;63;38;68
20,3375;20,3625;28;66;34;74
20,35;20,375;28;67;32;70
20,3625;20,3875;32;65;33;68
20,375;20,4;30;69;32;65
20,3875;20,4125;28;77;32;58
20,4;20,425;28;86;36;66
20,4125;20,4375;28;85;32;80
20,425;20,45;26;75;32;76
20,4375;20,4625;24;76;34;74
20,45;20,475;26;85;40;88
20,4625;20,4875;24;90;36;103
20,475;20,5;24;103;24;116
20,4875;20,5125;31;104;25;107
20,5;20,525;32;89;27;97
20,5125;20,5375;30;82;32;90
20,525;20,55;30;83;32;89
20,5375;20,5625;32;96;33;86
20,55;20,575;34;100;38;81
20,5625;20,5875;32;87;39;76
20,575;20,6;30;96;40;78
