Start,Stop,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,0.125,9.37162e-05,0,-5.81215e-05,1.45552e-05,-0.000271023,-0.000128564,-0.000356446,-0.000321874,-0.00079119,-0.000554123,-0.000456908,-0.00115452,-0.000659497,0.000875435,-0.00114839,-0.0014543,0.000601475,-0.000796732,0.000915326,0.0038204,-0.00149239,0.00441712,0.00045467,0.00070216,0.00294815,-0.00255619,0.00577453,-0.00250968,0.0026748,0.00330572,0.00236596,-0.00203697,0.0030925,-0.000340811,0.000570551,0.000464907,0.000127458,0.00135786,-0.00212112,-0.00254473,-0.00385236,-0.00501237,-0.00146186,-0.00462842,-0.00157705,0.0016213,-0.00110472,-0.00079643,0.000393437,-0.000993172,0.00189296,-0.000584895,0.00163436,0.0020575,0.00154165,0.00287951,0.00196437,0.00191417,-0.00110405,-0.000666764,-0.000649627,-0.00100135,-0.000729255,0.000168161,-0.00176692,-4.07685e-05,-3.87409e-06,-0.000241253,-0.000236105,-0.00016039,-0.000183097,0.000434992,-9.67243e-06,0.00246433,0.000150436,0.000115245,-2.72725e-05,-3.18438e-05,-0.000111241,0.000407755,0.000366152,0.00080779,0.000214011,-0.000128037,-0.00010135,6.96905e-05,-0.000408435,0.00023548,-0.000357346,0.000581527,0.00016921,-0.00055256,5.98e-05,-0.000393456,-0.00010911,-0.000585887,2.98663e-05,-0.000184687,-7.60886e-05,-3.62265e-05,-0.000408501,0.000876895,-0.000119759,-0.000211779,0.000248393,0.000331338,-0.0004015,0.000415227,-0.000401661,0.000158186,2.12441e-05,-0.000750748,0.000155255,4.3014e-05,3.62601e-05,-2.23907e-05,0.000192939,1.87353e-06,0.000349875,-0.00039869,8.82024e-05,-0.000135181,-7.71448e-05,-0.000114279,9.80891e-06,-3.7006e-05,0.000169088,-0.000137273,-0.000212269,0.000325098,-0.000275848,0.000687193,-0.000120666,0.000277618,0.000378142,0.000408725,0.000228354,-0.000146933,-0.000368643,0.000536358,-0.000509438,-0.000107092,-0.000597953,-0.000654714,-0.000207822,1.11599e-05,0.000237624,0.000269569,9.06829e-05,4.96372e-05,-0.000365601,-5.59904e-05,-0.000757512,0.000648499,-0.000214951,0.000743015,0.000469856,0.000224429,0.000429859,-0.000114068,6.01857e-05,-6.24951e-05,-9.38158e-05,4.26537e-06,-0.00018756,1.55201e-05,0.000127808,0.000226955,0.000292363,0.000222228,0.00014192,0.000122593,-7.04574e-06,0.000191169,-2.31874e-05,8.95065e-05,4.33893e-05,-0.000119696,5.82591e-07,-8.08507e-05,4.30525e-05,0.000243605,0.000432501,-0.000331483,0.000597673,-0.000468981,9.40081e-05,-1.87128e-05,-0.000214259,0.000209043,-0.000170178,-9.35055e-05,0.000217392,0.00015108,0.000374121,-0.000527267,0.000412213,-0.000668474,0.000292386,0.000237957,0.000112167,5.07244e-05,0.000262171,-0.000263017,0.000370049,-0.000594197,-1.59475e-05,0.000170785,-0.000113989,0.000222285,0.000104675,-0.000153585,0.000357169,-0.000253126,0.000238125,-0.000226981,-8.63019e-05,-8.45414e-05,2.86277e-05,1.58234e-05,0.000221907,0.000241408,-6.29225e-05,0.00014815,4.49049e-05,4.22789e-05,2.02742e-05,1.51594e-05,-6.66011e-05,-3.05328e-05,3.2256e-05,1.28061e-05,-0.000150489,0.000105046,-0.00019178,6.81626e-05,-9.07797e-05,-4.87273e-05,-3.93806e-05,-3.19521e-05,-1.03301e-06,-9.05972e-06,9.65224e-05,9.28335e-05,0.000198684,-9.70807e-05,0.000316097,-0.00028742,0.000316486,-0.000232518,0.000237325,-7.52407e-05,-1.96601e-05,4.68999e-05,-0.000199808,0.000233567,1.10544e-06,0.000156503,1.28827e-05,-3.07861e-06,1.63262e-05,-5.84116e-05,5.99246e-06,7.88622e-05,-1.04456e-05,-3.63163e-05,-1.74748e-05,-4.35138e-05,-6.60038e-05,-9.1401e-05,0.000154082,6.30863e-05,0.000409225,-0.000500732,0.000152007,0.000319423,-0.000124577,0.000149188,-8.17227e-05,0.00011711,-8.64868e-05,-0.000125923,-6.92639e-05,-3.49686e-05,-4.58771e-05,-3.12298e-05,3.93531e-05,-6.83602e-05,0.00021382,-0.000163382,4.14246e-05,4.75273e-05,-0.000206377,0.000201584,-0.000114194,-2.68566e-05,-2.58598e-05,-1.49796e-05,5.25631e-05,1.67847e-05,-0.000149952,0.000105594,-0.000320186,0.000314872,8.99092e-05,0.000267446,-4.87096e-05,-2.79144e-05,6.99435e-05,-0.000234522,0.000232925,0.000253545,0.000182827,-0.000195342,1.34574e-06,3.89434e-06,2.35123e-05,-7.92614e-05,-0.000123287,-0.000102893,-0.000165738,-0.000164645,2.08701e-05,-4.89425e-05,-1.21613e-05,-2.36438e-06,-5.31572e-05,0.000101568,-4.71282e-05,-0.00011675,1.57495e-05,-4.15975e-06,3.39275e-05,2.53735e-05,-1.92468e-05,1.37249e-05,-8.33208e-06,2.00285e-05,-4.23493e-05,-6.7127e-05,-3.13432e-05,-4.06215e-05,-0.000154086,-5.52867e-05,-0.000268636,-0.000267661,-2.88602e-05,-4.49926e-06,5.0082e-05,-8.83911e-05,0.000286417,-0.000238212,0.000324269,-0.000286308,0.000184336,0.000228187,9.27381e-05,0.000448078,0.000175062,-0.000109376,0.000169619,-0.000183834,5.15618e-05,0.000107393,-2.14197e-05,1.65645e-05,-0.000182385,0.000230249,-0.000356711,-0.000159843,-0.000288273,-0.000213586,-0.000113317,5.80141e-05,-5.76361e-05,9.55909e-05,-0.000208805,7.73939e-05,-0.000205652,-0.00034312,-8.60714e-05,2.29394e-05,-4.94468e-05,0.000165876,1.26369e-05,-1.38098e-05,-3.11091e-05,-1.98773e-05,-1.50099e-05,2.58454e-05,-3.99787e-06,4.29895e-06,-6.88844e-05,-4.15517e-05,7.62634e-05,6.72783e-05,5.80862e-05,-9.557e-05,-8.77622e-05,-0.000118767,1.181e-05,9.69281e-05,-0.000105758,4.06216e-05,-3.94806e-05,-8.78843e-07,-1.26945e-05,-1.43283e-05,2.52136e-05,-1.40284e-05,1.4309e-05,4.04286e-05,-1.91166e-06,0.000115257,0.000116614,0.000125886,-2.83484e-06,1.38878e-05,-4.76249e-06,-6.39304e-06,-6.97027e-05,-3.06662e-05,5.65628e-06,4.35128e-05,9.37262e-05,7.93677e-05,8.43222e-05,-1.76679e-05,5.56686e-05,-5.79616e-05,4.45697e-06,-3.89822e-05,-1.22468e-05,-8.98349e-06,-5.86604e-06,-2.08562e-06,-8.30298e-06,-3.21049e-05,3.68414e-05,7.50536e-06,4.40424e-05,0.000131098,-0.00010216,0.000125459,-6.71416e-05,-1.25537e-05,-5.21974e-05,-6.05781e-05,-4.64155e-06,-1.54847e-05,1.08572e-05,3.20178e-05,-8.23498e-05,8.28533e-05,-3.57277e-06,2.24634e-05,-1.24522e-05,-1.79326e-06,0.000156848,4.96207e-05,3.52542e-05,-5.50268e-06,8.43174e-05,-6.26907e-05,9.31501e-05,-8.23509e-05,-3.41465e-05,5.12609e-05,9.48359e-06,5.44584e-05,9.80492e-05,-7.27913e-05,-4.39024e-05,-6.45821e-05,-1.82576e-05,-1.98128e-05,-2.60866e-06,-1.62458e-05,-1.2839e-05,-1.6993e-05,-1.27993e-05,1.23828e-05,-7.27326e-05,7.39799e-05,4.37275e-05,5.12182e-05,1.30159e-05,-1.38658e-05,-1.84749e-05,-7.77648e-05,0.000136009,-5.71673e-05,4.38024e-05,6.49242e-05,4.91506e-05,3.58662e-05,-4.85414e-05,2.26975e-05,-1.77243e-05,1.93578e-05,-3.03438e-06,4.9218e-06,-2.59056e-05,1.42618e-05,6.64504e-06,1.29769e-05,6.11625e-06,4.31438e-06,4.45317e-06,-8.95442e-06,-2.47168e-05,3.97472e-06,7.62603e-05,0,0.00115573,0.000723305,0.00102529,0.00133747,0.00128764,0.00189199,0.000510381,0.00148841,0.00202193,0.00127138,0.00200702,0.00509593,0.00906163,0.0067783,0.00181487,0.00223205,0.00375014,0.00035177,0.00466709,0.00407386,0.00358354,0.00387539,0.00059119,0.00112513,0.00107704,0.00235457,0.00385319,0.00924616,0.00860977,0.00305015,0.00164437,0.000242313,0.000923019,2.06237e-05,0.00038579,0.00274122,0.00393929,0.000978727,1.33334e-06,0.000418837,0.000455378,0.000273305,9.69638e-05,0.000535012,0.001103,0.000876912,0.000464906,0.00033005,7.68508e-05,0.000358687,0.00212964,0.00265374,0.00170589,0.00124246,0.00106873,0.000661309,0.000213986,1.23024e-05,0.000272002,0.00043596,9.12783e-05,9.0156e-05,7.5252e-05,0.000181517,0.000544005,0.000267181,0.000194238,0.000744607,0.00155525,0.0011512,0.000665307,0.000721743,0.000811543,0.000532886,0.000555785,0.000876171,0.00122684,0.000946836,0.000584911,0.00055589,0.000626911,0.00105567,0.000694745,0.00031486,0.000361945,4.93024e-05,0.000175686,0.00051,0.000828499,0.000836705,0.000494057,0.000613225,0.000656893,0.000229426,0.000345364,7.94179e-05,0.000100358,0.000789576,0.000978626,0.000349717,7.45851e-05,0.000151494,0.000531363,0.00103756,0.000945591,0.00124116,0.00115606,0.000396042,0.00025164,0.00058588,0.000481741,0.000994115,0.000573267,5.48412e-06,0.000109702,8.13359e-05,0.000120026,0.000266912,0.000127869,0.000134364,0.00057908,0.00076155,0.000373504,0.000386413,0.000844748,0.00118351,0.000125056,0.000890656,0.00084014,2.70757e-05,0.000259265,0.000646399,0.000327091,3.32491e-05,4.60561e-05,3.93475e-05,0.000367497,0.000876447,0.00128658,0.00102621,0.000501049,0.000154751,6.09162e-05,4.225e-05,0.000277174,0.000241225,0.000149403,0.000262635,0.000115388,0.000176442,0.000139833,0.000352855,0.000312882,6.71622e-05,0.00046905,0.000527808,0.000328562,0.000252839,8.34551e-05,8.33891e-05,0.000391002,0.000126007,1.94088e-06,2.85938e-05,3.45764e-05,3.68421e-06,1.61732e-05,1.46189e-05,1.73584e-06,2.47652e-05,2.29929e-05,9.35835e-05,0.000169681,4.72362e-06,0.000198351,0.000443487,0.000266557,0.000178957,0.000381313,0.000439526,0.000104698,0.000111825,0.00028118,0.000549392,0.000682181,0.000432025,0.00025601,0.000309626,0.000358732,0.000352854,0.000285591,0.000164858,2.38457e-05,6.93286e-05,8.83828e-05,7.86859e-06,0.000221739,0.000422591,0.000401654,0.000283578,0.000147306,-8.23647e-05,-3.08213e-05,2.27436e-06,-6.9661e-06,1.10751e-05,-0.000130679,0.000189036,5.60928e-05,-4.58157e-05,-7.42468e-05,-1.37063e-05,-8.09196e-05,-5.68072e-05,-9.03317e-06,-5.33361e-05,-1.3756e-05,3.83602e-05,0.000104906,5.32128e-05,0.00015014,0.000164514,-0.000192895,3.42434e-05,2.98668e-05,3.60457e-05,1.92602e-06,-3.1875e-05,2.9097e-05,-0.000147704,-1.03642e-05,0.000109706,3.48466e-05,-3.33026e-05,-6.41592e-05,5.06971e-05,-6.11159e-05,-1.39682e-05,-5.88145e-05,-1.53555e-05,-7.61264e-07,-2.49924e-06,-7.43946e-05,-2.69879e-05,4.92382e-05,6.38686e-05,1.50393e-05,-1.02862e-05,8.01746e-05,-3.4574e-06,-9.2824e-07,1.15083e-05,-1.46345e-05,6.82871e-06,-9.27977e-06,0,0,7.59928e-06,4.90011e-06,0.000102409,9.52928e-05,0.000533096,0.00139921,0.00200492,0.00142126,0.00603177,0.0163149,0.00976222,0.00122648,0.00105586,0.00496045,0.00602179,0.00264643,0.00425447,0.000928088,0.000890373,0.00407493,0.00886967,0.0108976,0.00466069,0.00108983,0.000916102,0.00152538,0.00186938,0.00103227,0.000581039,0.00163259,0.000791597,0.00409835,0.00489721,0.0031219,0.00124897,0.00146873,0.00175427,0.00102143,0.000770853,0.00141791,0.00152612,0.000170538,0.000110275,0.000461972,0.000387757,0.000428412,0.000355421,0.00104332,0.000898071,1.6605e-05,0.000375486,5.20805e-05,0.000112762,0.000181456,0.000477446,0.000993748,0.000784283,0.000106902,0.00017383,0.000369882,0.000244593,0.000160221,3.7965e-05,0.000987944,0.00305955,0.00236454,0.000460413,0.000236975,3.69419e-05,0.000250522,0.000847663,0.000605225,0.00011141,0.000146619,1.81433e-05,0.000152957,0.000591708,0.000611605,0.000548071,0.000353759,2.63376e-05,2.51639e-05,5.08158e-05,0.000165211,0.000260037,0.0004113,0.000209815,3.71117e-05,5.33835e-05,8.59451e-05,0.000143745,0.000339551,0.00054667,0.000255197,0.000134462,0.000486667,0.000808527,0.000987211,0.000609864,0.000246576,0.000339547,0.000562114,0.000806231,0.00044464,0.000133949,4.60244e-05,0.000117469,0.000181791,7.02657e-05,3.08187e-05,0.000122801,7.50995e-05,1.03289e-05,0.000193309,6.84524e-05,6.43309e-05,0.000235278,0.000168561,9.49975e-05,1.94412e-05,1.00931e-06,1.50603e-05,0.000149547,0.000273521,0.000149733,5.43839e-05,5.82282e-05,0.000152144,7.62637e-05,6.13224e-06,4.03123e-05,1.22212e-05,1.39624e-05,6.82246e-05,0.000266843,0.000603511,0.000729021,0.000302878,1.87303e-05,3.00953e-05,3.20656e-05,3.17932e-05,3.48081e-05,0.00011223,0.000212436,0.00019218,0.000288922,0.000153651,6.89179e-06,3.18566e-05,0.000313869,0.000671103,0.000232178,3.55745e-05,0.00015149,0.000122429,0.000120101,3.56118e-07,0.000165324,0.000260364,7.09714e-05,2.48185e-05,8.49935e-05,0.000439671,0.000761135,0.000585538,8.06144e-05,9.16389e-05,0.000269841,0.000182054,7.22525e-05,0.000254022,0.00045718,0.000256737,0.000105421,0.000216414,0.000469849,0.000557622,0.00073492,0.000632559,0.000357913,0.000105575,1.65529e-06,9.65142e-05,0.000187848,0.000226067,5.14172e-05,5.53568e-05,0.000124302,0.000345559,0.000421014,0.000229506,2.99125e-05,1.39595e-05,8.26876e-06,2.95953e-05,3.17809e-05,2.02959e-05,0.000130317,5.36729e-05,-6.28323e-05,-0.000115761,-5.05476e-05,-1.94121e-05,-6.30093e-05,-0.000129094,0.000101627,-1.18939e-05,-3.29518e-06,3.97016e-07,-5.27706e-05,0.000135805,-3.0714e-05,-0.000119669,2.8844e-05,2.81187e-05,-5.03641e-06,7.83641e-07,-9.16806e-06,2.44482e-05,-0.000101552,-3.22364e-05,-2.25532e-05,-2.76005e-05,-7.30687e-06,-2.51698e-05,-4.31923e-05,1.54303e-05,5.21843e-06,-0.000149889,-0.000116998,2.89802e-05,5.43889e-05,4.38911e-05,4.48225e-05,8.51146e-05,3.67077e-05,4.23864e-06,4.37174e-06,8.07019e-06,-1.37773e-05,7.32232e-05,9.56001e-06,8.46514e-07,-0.000115886,0.000238465,-0.0001527,-0.000109797,2.29635e-05,1.75198e-05,1.61776e-05,4.06403e-05,8.4897e-06,2.7523e-06,6.50348e-06,0,0
